Station: Bern-Bollwerk
Stadt, Verkehr
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];CPC [1/cm3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
11.01.2019 02:00;27.2;24.9;0.35;16.3;13.8;0.4;11895.6;33.3;-2.0;0.0;-0.1
11.01.2019 03:00;24.5;24.4;0.31;15.6;13.4;0.4;9816.0;35.4;-2.0;0.0;-0.6
11.01.2019 04:00;22.6;28.2;0.32;15.1;12.9;0.5;9375.0;42.2;-2.1;0.0;-1.0
11.01.2019 05:00;29.2;24.6;0.29;13.7;11.7;0.5;8409.9;33.3;-2.1;0.0;-0.3
11.01.2019 06:00;27.5;26.1;0.32;13.8;11.8;0.6;10402.8;39.9;-2.0;0.0;-0.6
11.01.2019 07:00;16.9;42.2;0.40;15.6;12.5;0.7;22397.1;86.4;-2.2;0.0;-0.9
11.01.2019 08:00;10.1;54.4;0.39;15.8;12.7;1.2;31027.8;115.8;-2.2;0.0;-0.7
11.01.2019 09:00;9.6;56.9;0.40;16.0;12.9;1.6;27572.4;128.7;-2.0;0.0;17.9
11.01.2019 10:00;10.5;57.8;0.44;17.8;14.3;1.9;29060.7;148.3;-1.8;0.0;91.3
11.01.2019 11:00;18.6;49.9;0.42;17.1;13.6;1.0;22408.9;135.7;-0.8;0.0;274.2
11.01.2019 12:00;22.6;47.5;0.42;23.6;15.5;1.1;24024.0;125.2;0.1;0.0;323.2
11.01.2019 13:00;29.0;37.8;0.38;33.0;15.5;0.7;18538.9;92.0;0.3;0.0;297.6
11.01.2019 14:00;25.2;47.1;0.37;46.9;17.1;0.9;21259.3;113.8;0.4;0.0;187.0
11.01.2019 15:00;26.1;40.4;0.37;47.5;19.8;1.2;23317.2;81.7;-0.1;0.0;114.3
11.01.2019 16:00;19.5;49.4;0.44;51.4;20.6;1.5;27489.6;104.7;0.2;0.0;51.7
11.01.2019 17:00;10.4;65.9;0.56;45.8;18.5;1.2;47096.9;192.7;0.6;0.0;16.4
11.01.2019 18:00;6.6;62.7;0.57;46.1;21.3;1.4;43988.5;148.5;0.2;0.0;-0.2
11.01.2019 19:00;11.9;53.1;0.46;29.7;19.6;1.5;23263.5;91.8;-0.3;0.0;-0.6
11.01.2019 20:00;20.0;38.0;0.41;23.5;18.3;1.0;12155.2;51.4;-0.6;0.0;-0.1
11.01.2019 21:00;20.6;40.0;0.38;22.4;17.4;0.9;13416.6;57.7;-0.3;0.1;-0.3
11.01.2019 22:00;16.1;47.3;0.40;25.1;19.3;1.2;14651.9;87.4;-0.5;0.1;-0.3
11.01.2019 23:00;22.6;37.8;0.39;26.1;18.7;1.1;11458.8;63.8;-0.7;0.2;-0.3
12.01.2019 00:00;19.1;44.1;0.48;32.1;20.1;1.1;22398.9;81.5;-0.8;0.2;-0.3
12.01.2019 01:00;24.6;38.7;0.49;25.0;17.1;0.9;18009.0;75.8;-0.7;0.0;-0.3
12.01.2019 02:00;35.0;37.3;0.35;15.6;10.9;0.9;10142.1;67.5;-0.8;0.1;-0.3
12.01.2019 03:00;27.9;39.8;0.35;19.0;13.8;1.6;14283.5;66.5;-0.5;0.0;-0.1
12.01.2019 04:00;26.4;35.1;0.33;19.4;14.2;1.3;18293.3;60.8;-0.5;0.0;-0.2
12.01.2019 05:00;28.4;33.0;0.31;18.4;13.9;1.3;13346.6;61.6;-0.3;0.0;-0.2
12.01.2019 06:00;31.1;29.3;0.32;17.0;12.5;0.6;14144.4;59.3;-0.4;0.0;-0.2
12.01.2019 07:00;31.0;30.2;0.33;17.7;13.4;0.5;14659.5;59.6;-0.4;0.0;-0.1
12.01.2019 08:00;25.5;38.0;0.33;21.6;16.1;0.6;12033.6;81.0;-0.3;0.0;-0.2
12.01.2019 09:00;16.6;45.7;0.39;23.5;17.9;0.8;13880.9;87.6;-0.1;0.0;8.1
12.01.2019 10:00;16.2;46.1;0.40;23.4;18.1;0.9;14421.5;98.7;0.2;0.0;46.2
12.01.2019 11:00;18.2;47.8;0.48;22.4;16.7;1.0;28780.5;109.3;0.7;0.0;94.9
12.01.2019 12:00;20.6;46.7;0.43;22.5;16.6;1.1;19425.9;103.7;1.2;0.0;122.5
12.01.2019 13:00;18.7;47.4;0.43;21.4;16.4;1.3;27475.5;109.7;1.8;0.0;130.0
12.01.2019 14:00;22.7;46.4;0.48;21.0;16.0;1.2;22192.1;106.3;2.3;0.0;194.2
12.01.2019 15:00;21.3;47.6;0.44;19.7;14.7;1.3;28629.9;100.8;2.8;0.0;154.7
12.01.2019 16:00;17.5;47.9;0.47;17.8;13.0;1.1;23884.5;91.2;3.4;0.0;74.0
12.01.2019 17:00;16.9;43.8;0.38;16.9;12.0;1.2;14775.3;66.0;3.7;0.0;15.3
12.01.2019 18:00;27.2;41.2;0.34;15.1;10.9;0.9;16540.6;70.7;3.6;0.0;0.3
12.01.2019 19:00;33.0;43.1;0.32;15.0;9.2;0.7;17063.0;71.3;3.6;0.0;-0.4
12.01.2019 20:00;49.9;25.3;0.27;23.7;8.0;0.6;8844.2;35.3;3.8;0.0;-0.3
12.01.2019 21:00;52.8;24.2;0.23;25.9;6.8;0.4;9212.0;33.9;3.9;0.0;-0.3
12.01.2019 22:00;60.6;16.2;0.23;6.5;3.4;0.3;8426.6;21.9;3.6;0.1;-2.3
12.01.2019 23:00;56.0;22.7;0.26;7.0;3.9;0.3;13290.9;32.7;2.5;0.2;-1.8
13.01.2019 00:00;50.8;22.8;0.29;8.6;5.2;0.4;11354.4;31.5;2.2;0.5;-1.5
13.01.2019 01:00;48.6;23.6;0.27;12.6;6.7;0.4;10923.8;37.1;2.5;0.0;-1.1
13.01.2019 02:00;53.9;19.8;0.23;7.5;3.9;0.5;9438.2;29.0;3.0;0.2;-1.6
13.01.2019 03:00;58.5;14.2;0.22;4.1;1.8;0.3;8032.2;20.5;3.3;0.1;-1.3
13.01.2019 04:00;57.6;12.9;0.20;2.5;1.2;0.2;5677.2;17.6;3.6;0.0;-1.6
13.01.2019 05:00;55.9;12.8;0.20;2.7;0.9;0.2;4028.1;17.9;3.9;0.0;-0.8
13.01.2019 06:00;54.9;9.4;0.20;2.0;0.7;0.1;2694.8;11.9;3.9;0.2;-1.4
13.01.2019 07:00;50.5;13.8;0.32;2.1;0.7;0.1;7957.6;19.7;3.4;0.7;-1.5
13.01.2019 08:00;47.2;12.3;0.27;1.8;0.7;0.1;4589.3;15.0;2.8;0.9;-1.1
13.01.2019 09:00;42.7;15.1;0.27;2.1;0.9;0.2;6472.6;18.4;2.8;0.9;2.1
13.01.2019 10:00;42.9;17.0;0.27;2.4;1.0;0.2;7256.0;25.6;3.4;0.8;18.0
13.01.2019 11:00;35.0;24.8;0.27;3.6;1.4;0.4;10781.7;40.4;3.7;1.1;27.9
13.01.2019 12:00;32.7;25.5;0.30;4.2;1.9;0.5;9634.5;38.9;3.7;0.7;29.7
13.01.2019 13:00;35.1;23.0;0.29;4.3;1.7;0.5;10233.7;31.2;3.9;1.1;26.7
13.01.2019 14:00;39.4;20.9;0.27;4.3;1.8;0.5;7729.9;28.7;4.5;0.3;15.9
13.01.2019 15:00;44.0;19.9;0.26;3.5;1.2;0.2;6690.3;31.5;5.3;0.1;24.4
13.01.2019 16:00;45.4;21.6;0.23;4.0;1.5;0.4;6434.4;34.8;6.1;0.0;19.5
13.01.2019 17:00;48.4;22.2;0.25;3.9;1.5;0.3;6977.8;33.9;6.8;0.0;5.6
13.01.2019 18:00;50.8;20.4;0.23;3.3;1.3;0.4;7808.2;29.0;7.3;0.0;-0.1
13.01.2019 19:00;50.4;17.9;0.23;3.6;1.5;0.4;8304.2;24.1;6.6;0.3;-2.4
13.01.2019 20:00;51.7;16.1;0.22;4.6;1.9;0.3;6488.8;22.0;6.5;0.1;-1.5
13.01.2019 21:00;57.2;11.7;0.20;3.5;1.6;0.2;5945.9;16.9;7.1;0.0;-0.1
13.01.2019 22:00;59.9;9.4;0.20;3.2;1.4;0.2;3604.1;13.1;7.3;0.0;-1.0
13.01.2019 23:00;58.9;8.7;0.19;5.1;2.3;0.2;2825.6;10.9;6.2;2.0;-2.1
14.01.2019 00:00;56.1;10.4;0.19;5.0;2.6;0.1;3034.4;15.1;5.8;0.5;-1.0
14.01.2019 01:00;59.2;8.0;0.19;1.8;1.2;0.1;2011.7;11.5;6.0;0.0;-0.1
14.01.2019 02:00;61.1;5.0;0.18;1.4;0.9;0.1;1383.8;6.5;6.4;0.0;-0.1
14.01.2019 03:00;60.2;5.9;0.17;1.3;0.8;0.0;1645.4;7.0;6.4;0.1;-1.9
14.01.2019 04:00;58.8;6.5;0.18;1.3;0.7;0.1;2206.2;8.6;6.0;0.4;-1.9
14.01.2019 05:00;57.8;9.7;0.17;1.1;0.5;0.1;2358.8;12.2;5.8;0.0;-0.8
14.01.2019 06:00;54.9;12.4;0.18;1.1;0.5;0.2;4207.8;16.3;5.5;0.4;-1.4
14.01.2019 07:00;47.6;30.8;0.22;2.9;1.3;0.5;10652.3;47.2;5.2;0.1;-1.2
14.01.2019 08:00;36.1;50.4;0.28;4.9;2.5;0.8;19838.4;85.4;5.3;0.0;-0.6
14.01.2019 09:00;34.6;58.8;0.29;6.1;2.9;1.4;20977.1;101.5;5.0;0.1;4.1
14.01.2019 10:00;45.0;43.3;0.23;12.4;5.3;1.0;19432.1;62.6;4.5;0.0;47.7
14.01.2019 11:00;43.3;45.6;0.23;15.2;5.1;1.1;18963.2;72.4;4.6;0.0;48.5
14.01.2019 12:00;41.5;47.4;0.24;17.3;5.8;1.1;21548.9;76.7;4.9;0.0;93.5
14.01.2019 13:00;54.4;27.4;0.23;10.0;4.3;0.7;13546.5;38.8;4.9;0.0;88.3
14.01.2019 14:00;46.6;38.5;0.25;11.5;4.5;0.8;18334.7;64.0;5.0;0.0;147.1
14.01.2019 15:00;50.6;33.8;0.22;22.4;6.6;0.7;11948.9;50.4;5.4;0.0;93.6
14.01.2019 16:00;49.8;33.0;0.23;30.5;7.4;0.5;10608.0;50.0;5.3;0.0;58.2
14.01.2019 17:00;46.6;36.8;0.28;21.0;5.0;0.7;15896.7;59.1;5.3;0.0;30.5
14.01.2019 18:00;49.3;33.7;0.28;15.2;4.4;0.7;12913.7;54.2;4.5;0.0;-2.2
14.01.2019 19:00;48.0;32.3;0.26;4.7;3.2;0.4;16002.3;50.7;3.7;0.0;-0.7
14.01.2019 20:00;45.2;30.3;0.28;5.9;3.9;0.6;16188.6;42.9;3.5;0.0;-1.2
14.01.2019 21:00;43.9;30.4;0.26;6.4;4.5;0.5;16656.5;42.3;3.8;0.0;-0.5
14.01.2019 22:00;52.1;20.4;0.22;6.9;3.6;0.3;9976.5;25.8;3.8;0.0;-0.3
14.01.2019 23:00;53.7;17.8;0.21;5.1;3.2;0.3;9813.0;22.9;3.6;0.0;-1.1
15.01.2019 00:00;56.2;14.7;0.21;5.0;3.3;0.2;5744.1;17.0;3.1;0.0;-2.0
15.01.2019 01:00;52.8;15.3;0.21;3.9;3.0;0.3;9337.2;18.3;2.9;0.0;-1.5
15.01.2019 02:00;48.4;17.9;0.22;4.1;3.5;0.4;6043.6;20.6;2.9;0.0;-0.8
15.01.2019 03:00;40.9;21.9;0.20;5.3;4.2;0.5;5497.5;23.5;2.6;0.0;-0.9
15.01.2019 04:00;38.7;23.3;0.20;4.9;4.0;0.4;6934.8;26.0;2.9;0.0;-0.4
15.01.2019 05:00;35.6;24.1;0.21;5.4;4.2;0.5;8313.7;30.2;2.6;0.0;-0.7
15.01.2019 06:00;21.9;37.4;0.30;5.7;4.4;0.5;17209.7;68.1;2.6;0.0;-0.7
15.01.2019 07:00;7.5;59.5;0.43;7.9;5.5;1.3;40118.2;158.8;2.3;0.0;-1.4
15.01.2019 08:00;6.3;62.7;0.50;7.9;5.8;1.2;41255.1;201.2;1.7;0.0;-2.0
15.01.2019 09:00;3.9;61.7;0.46;12.2;7.8;2.2;35671.4;223.0;0.8;0.0;17.7
15.01.2019 10:00;6.1;61.2;0.53;15.4;8.7;2.0;39778.3;241.7;1.4;0.0;150.7
15.01.2019 11:00;11.7;57.5;0.44;17.1;8.8;1.8;28970.1;194.2;3.0;0.0;272.3
15.01.2019 12:00;25.1;50.0;0.39;11.8;6.1;1.0;22378.3;125.7;4.1;0.0;354.9
15.01.2019 13:00;33.4;39.7;0.31;24.8;7.0;0.6;19238.3;81.7;4.7;0.0;386.7
15.01.2019 14:00;37.8;45.0;0.29;60.9;11.8;1.0;20855.2;85.4;5.1;0.0;380.3
15.01.2019 15:00;45.9;33.6;0.29;48.4;10.8;1.1;13775.0;53.2;4.8;0.0;124.6
15.01.2019 16:00;39.4;42.2;0.34;57.1;12.6;1.3;19694.0;79.3;4.6;0.0;122.4
15.01.2019 17:00;12.0;79.5;0.50;71.9;15.3;1.6;53830.9;202.4;5.0;0.0;54.7
15.01.2019 18:00;2.5;97.3;0.84;45.1;13.6;2.2;61124.3;327.6;4.2;0.0;-0.7
15.01.2019 19:00;3.1;74.4;0.60;32.9;10.8;1.3;33407.1;157.1;3.5;0.0;-2.1
15.01.2019 20:00;2.2;75.1;0.73;24.1;12.9;2.3;39149.3;218.9;2.2;0.0;-2.2
15.01.2019 21:00;4.9;59.5;0.49;20.6;12.6;1.7;30508.2;116.0;1.3;0.0;-2.0
15.01.2019 22:00;6.1;51.0;0.46;21.7;12.5;1.4;20242.4;86.8;0.6;0.0;-1.8
15.01.2019 23:00;11.6;45.1;0.58;16.6;11.3;1.2;18238.6;85.0;0.3;0.0;-1.9
16.01.2019 00:00;10.9;40.0;0.42;15.3;11.6;1.1;15683.6;67.8;-0.3;0.0;-1.8
16.01.2019 01:00;10.1;38.6;0.39;14.9;11.2;1.9;11889.5;66.5;-0.5;0.0;-1.6
16.01.2019 02:00;17.6;28.3;0.33;11.1;8.9;0.9;9663.5;40.3;-0.9;0.0;-1.9
16.01.2019 03:00;20.3;24.2;0.31;9.6;8.2;0.6;7360.8;30.6;-1.4;0.0;-1.9
16.01.2019 04:00;18.9;23.1;0.30;9.6;7.8;0.5;6984.0;30.3;-1.8;0.0;-1.5
16.01.2019 05:00;16.9;26.3;0.29;22.1;8.9;0.6;9446.9;36.6;-1.9;0.0;-1.4
16.01.2019 06:00;8.4;36.5;0.34;16.7;8.3;1.0;16628.3;68.8;-1.7;0.0;-1.5
16.01.2019 07:00;11.1;40.5;0.35;24.7;9.6;1.0;23422.5;94.8;-2.1;0.0;-1.3
16.01.2019 08:00;4.6;55.2;0.45;17.6;9.0;1.8;54730.3;202.7;-2.5;0.0;-1.6
16.01.2019 09:00;3.7;63.1;0.48;18.1;8.4;1.6;56059.8;253.6;-2.3;0.0;36.8
16.01.2019 10:00;7.9;57.9;0.48;17.3;7.9;1.3;33804.4;222.2;-1.3;0.0;168.0
16.01.2019 11:00;11.3;59.0;0.48;20.5;8.3;1.4;39060.2;189.6;0.0;0.0;257.6
16.01.2019 12:00;17.0;53.6;0.40;32.3;11.5;2.2;29625.5;132.4;2.2;0.0;359.2
16.01.2019 13:00;19.8;54.8;0.41;48.2;15.5;1.3;32219.6;132.1;3.6;0.0;400.8
16.01.2019 14:00;27.1;52.0;0.39;37.3;12.4;1.0;35083.1;121.3;4.7;0.0;389.0
16.01.2019 15:00;21.3;63.4;0.43;37.4;12.0;1.6;31077.0;157.7;5.9;0.0;346.2
16.01.2019 16:00;16.4;64.1;0.47;37.2;12.6;1.6;36151.8;146.5;6.5;0.0;206.5
16.01.2019 17:00;16.6;68.6;0.52;46.3;13.9;1.6;36185.3;150.6;5.2;0.0;45.1
16.01.2019 18:00;8.6;83.3;0.63;49.4;14.7;1.7;59295.4;209.6;4.4;0.0;-0.4
16.01.2019 19:00;5.0;72.1;0.62;44.3;16.0;1.9;50664.5;168.6;3.3;0.0;-1.9
16.01.2019 20:00;2.2;66.1;0.49;35.8;15.5;1.8;31602.7;124.1;2.3;0.0;-2.0
16.01.2019 21:00;2.9;62.4;0.54;25.3;14.6;1.6;38350.9;136.5;1.8;0.0;-1.8
16.01.2019 22:00;3.6;55.3;0.46;22.5;14.6;1.5;28383.2;103.9;1.2;0.0;-1.8
16.01.2019 23:00;3.5;51.9;0.49;19.9;13.9;1.5;21976.9;89.4;0.7;0.0;-1.4
17.01.2019 00:00;4.6;48.1;0.46;18.0;13.4;1.5;27404.0;88.2;0.7;0.0;-1.4
17.01.2019 01:00;5.8;43.0;0.44;17.8;12.3;1.2;18598.6;66.4;0.7;0.0;-1.0
17.01.2019 02:00;13.1;38.3;0.41;21.6;15.4;1.0;11896.4;54.5;4.0;0.0;-0.1
17.01.2019 03:00;61.3;11.2;0.21;15.4;10.1;0.4;5478.8;13.7;5.9;0.0;-1.3
17.01.2019 04:00;62.9;10.9;0.20;13.2;8.6;0.3;5131.6;12.8;6.4;0.0;-1.0
17.01.2019 05:00;57.9;15.5;0.20;20.2;8.8;0.4;5642.9;22.0;6.3;0.0;-1.5
17.01.2019 06:00;46.3;26.9;0.23;14.4;7.8;0.6;7143.5;44.8;6.1;0.0;-0.8
17.01.2019 07:00;17.8;51.3;0.34;26.1;9.3;0.7;22911.2;102.4;4.2;0.0;-1.7
17.01.2019 08:00;12.3;57.7;0.43;20.2;9.2;1.0;31100.4;152.9;2.6;0.0;-0.6
17.01.2019 09:00;7.1;69.2;0.39;33.7;10.6;1.6;31686.0;199.9;2.9;0.0;4.9
17.01.2019 10:00;5.7;75.2;0.43;25.5;9.8;2.3;52248.9;234.2;3.1;0.1;25.9
17.01.2019 11:00;9.9;69.6;0.40;20.9;9.2;1.6;34513.3;186.9;3.9;0.1;52.9
17.01.2019 12:00;41.5;44.2;0.25;19.0;7.5;1.2;17277.8;69.8;6.5;0.2;59.2
17.01.2019 13:00;52.5;29.8;0.24;11.8;5.3;0.6;11153.5;46.1;5.4;1.5;43.5
17.01.2019 14:00;41.1;46.5;0.26;10.2;4.6;0.5;15958.9;78.3;5.2;0.2;59.4
17.01.2019 15:00;46.2;39.5;0.28;8.2;3.9;0.7;15484.8;60.4;5.2;0.0;53.9
17.01.2019 16:00;44.4;39.3;0.28;9.2;4.3;0.7;13112.5;64.1;4.7;0.3;30.7
17.01.2019 17:00;40.9;42.6;0.31;8.9;4.3;1.0;17419.9;68.6;4.4;0.0;21.3
17.01.2019 18:00;43.9;40.0;0.31;8.3;4.3;0.7;18838.9;64.6;4.6;0.0;-0.4
17.01.2019 19:00;45.4;33.7;0.30;6.7;3.7;0.9;18462.9;47.4;3.2;0.1;-1.5
17.01.2019 20:00;42.8;35.9;0.33;7.0;4.0;0.6;17324.8;54.2;3.7;0.0;-0.8
17.01.2019 21:00;46.4;34.8;0.26;6.7;4.2;0.6;14375.3;55.6;3.7;0.0;-1.9
17.01.2019 22:00;38.4;42.2;0.31;6.9;3.9;0.9;21056.4;62.8;3.4;0.0;-1.4
17.01.2019 23:00;51.4;25.7;0.25;5.4;3.4;0.5;12006.5;35.0;3.3;0.0;-0.8
18.01.2019 00:00;54.5;22.6;0.24;5.9;3.1;0.3;12064.9;32.5;3.4;0.0;-1.0
18.01.2019 01:00;54.5;21.2;0.22;3.9;3.1;0.6;7264.9;27.5;3.5;0.0;-0.8
18.01.2019 02:00;57.4;12.9;0.22;4.1;3.0;0.2;6306.3;15.6;2.3;0.2;-1.8
18.01.2019 03:00;61.0;8.5;0.22;2.1;1.7;0.2;4221.0;9.9;0.7;0.4;-0.8
18.01.2019 04:00;52.8;21.2;0.25;3.0;2.6;0.4;11115.3;27.4;0.5;0.4;-1.0
18.01.2019 05:00;42.2;31.0;0.24;3.0;2.1;0.5;14092.8;49.1;0.3;0.0;-0.9
18.01.2019 06:00;37.1;30.8;0.28;6.6;4.1;1.1;13246.0;48.4;-0.2;0.0;-1.3
18.01.2019 07:00;13.6;65.2;0.37;11.1;5.1;1.3;41357.6;136.8;-0.5;0.0;-1.8
18.01.2019 08:00;1.3;74.6;0.46;15.6;7.3;1.9;67872.2;213.7;-1.3;0.0;-1.8
18.01.2019 09:00;2.7;78.7;0.49;14.4;7.0;1.9;55480.2;236.2;-1.8;0.0;27.4
18.01.2019 10:00;14.9;53.1;0.36;9.4;6.1;1.8;27319.4;116.2;-1.9;0.0;164.5
18.01.2019 11:00;25.0;45.5;0.33;8.3;6.6;1.5;27223.4;91.2;-0.9;0.0;291.9
18.01.2019 12:00;35.2;37.6;0.34;8.9;7.4;1.3;21264.6;70.5;-0.2;0.0;376.5
18.01.2019 13:00;48.1;30.7;0.30;8.3;6.5;0.6;23072.6;55.6;0.3;0.0;416.1
18.01.2019 14:00;46.7;39.1;0.32;17.2;6.8;0.6;20656.2;81.8;1.0;0.0;399.7
18.01.2019 15:00;42.0;44.5;0.34;23.7;8.5;0.6;24457.2;91.5;0.8;0.0;227.9
18.01.2019 16:00;42.8;41.9;0.38;28.0;9.6;0.5;25326.6;87.6;0.7;0.0;175.9
18.01.2019 17:00;23.7;69.0;0.46;50.7;13.6;1.0;48757.5;172.4;0.4;0.0;43.8
18.01.2019 18:00;18.4;69.8;0.51;56.2;14.9;1.4;56893.1;165.7;-0.1;0.0;0.1
18.01.2019 19:00;19.4;69.3;0.49;55.0;29.9;0.8;53495.4;139.1;0.1;0.0;-1.0
18.01.2019 20:00;14.4;68.5;0.52;35.7;13.5;1.0;45973.0;121.8;-0.1;0.0;-1.5
18.01.2019 21:00;19.2;55.6;0.43;24.4;14.1;1.2;39112.6;91.2;-0.8;0.0;-1.6
18.01.2019 22:00;16.5;54.0;0.47;27.7;18.5;1.6;47485.7;82.6;-1.0;0.0;-1.5
18.01.2019 23:00;13.4;51.3;0.44;23.0;17.9;1.9;31277.9;69.4;-1.9;0.0;-1.4
19.01.2019 00:00;14.7;46.3;0.46;18.2;15.5;1.3;32136.1;65.7;-2.2;0.0;-1.4
19.01.2019 01:00;10.9;51.2;0.39;20.6;15.8;1.1;22088.1;75.1;-1.9;0.0;-1.2
19.01.2019 02:00;17.0;45.3;0.35;20.3;14.4;1.2;18921.4;77.0;-2.3;0.0;-1.6
19.01.2019 03:00;17.0;42.9;0.41;16.4;13.8;0.8;19548.6;83.9;-2.8;0.0;-1.7
19.01.2019 04:00;21.0;36.0;0.37;16.8;13.1;1.0;16913.0;68.7;-3.5;0.0;-1.4
19.01.2019 05:00;23.6;31.8;0.34;23.9;13.1;0.6;11124.0;66.6;-3.3;0.0;-0.5
19.01.2019 06:00;22.2;34.9;0.30;29.2;12.9;0.5;14844.1;80.0;-3.3;0.0;-0.6
19.01.2019 07:00;21.5;34.7;0.31;30.7;13.1;0.4;15109.7;68.6;-3.1;0.0;-0.3
19.01.2019 08:00;22.9;35.9;0.30;52.3;16.6;0.5;14493.8;79.9;-2.9;0.0;-0.5
19.01.2019 09:00;22.2;37.8;0.32;43.9;15.2;0.5;20631.9;79.3;-3.4;0.0;12.8
19.01.2019 10:00;22.5;39.1;0.35;46.7;15.8;0.8;20727.1;87.3;-3.3;0.0;78.2
19.01.2019 11:00;22.5;42.4;0.40;73.2;21.7;1.0;23010.7;99.9;-2.2;0.0;247.5
19.01.2019 12:00;25.7;43.1;0.35;61.7;20.7;0.9;21954.9;95.6;-0.7;0.0;309.2
19.01.2019 13:00;36.7;30.3;0.32;58.3;20.7;1.1;16268.9;59.8;0.1;0.0;337.1
19.01.2019 14:00;44.2;25.5;0.30;57.2;22.9;1.1;10901.6;44.1;0.9;0.0;379.3
19.01.2019 15:00;39.9;30.1;0.32;59.9;23.3;0.9;15926.3;55.1;1.0;0.0;316.9
19.01.2019 16:00;32.6;41.2;0.36;47.2;21.8;0.9;25226.7;76.0;1.2;0.0;176.1
19.01.2019 17:00;34.2;34.3;0.34;57.4;34.7;0.9;16945.7;49.7;0.9;0.0;49.1
19.01.2019 18:00;14.8;55.0;0.47;50.9;25.3;1.8;34701.6;89.2;0.2;0.0;0.5
19.01.2019 19:00;9.5;56.9;0.52;43.4;26.4;1.6;30828.8;95.4;-0.6;0.0;-1.4
19.01.2019 20:00;4.0;64.4;0.65;36.3;29.0;2.1;45775.4;135.1;-0.6;0.0;-1.5
19.01.2019 21:00;4.0;59.2;0.66;36.0;31.8;2.4;46327.0;116.5;-1.1;0.0;-1.4
19.01.2019 22:00;7.7;52.9;0.54;41.7;29.0;2.2;25597.0;96.2;-1.3;0.0;-1.2
19.01.2019 23:00;6.1;55.6;0.63;41.1;27.8;2.2;29631.9;120.3;-1.2;0.0;-1.2
20.01.2019 00:00;3.1;57.6;0.76;40.3;36.4;2.9;36768.8;156.3;-1.7;0.0;-1.4
20.01.2019 01:00;2.8;60.5;0.73;34.8;32.0;2.5;36914.9;165.1;-1.8;0.0;-1.3
20.01.2019 02:00;9.2;50.1;0.55;28.6;24.2;1.7;22218.8;103.4;-2.1;0.0;-1.3
20.01.2019 03:00;12.1;48.1;0.49;26.6;21.1;1.7;19651.6;90.9;-2.6;0.0;-1.0
20.01.2019 04:00;9.8;44.3;0.48;25.5;19.8;1.5;20073.2;87.0;-2.6;0.0;-1.2
20.01.2019 05:00;9.2;46.3;0.42;23.6;17.4;1.7;22937.1;80.4;-2.9;0.0;-1.5
20.01.2019 06:00;15.6;36.8;0.39;23.3;15.7;1.0;13725.7;56.4;-2.9;0.0;-0.9
20.01.2019 07:00;21.0;30.1;0.34;22.3;14.0;0.7;12560.6;47.1;-3.1;0.0;-0.8
20.01.2019 08:00;23.1;26.6;0.33;19.2;12.6;0.6;11872.2;39.4;-3.2;0.0;-0.3
20.01.2019 09:00;26.4;30.7;0.31;28.8;12.9;0.6;10496.9;52.9;-2.7;0.0;15.0
20.01.2019 10:00;25.3;40.0;0.35;58.2;16.9;0.6;12948.3;72.4;-1.8;0.0;55.1
20.01.2019 11:00;26.6;39.5;0.36;90.5;21.9;1.6;18705.4;66.6;-1.0;0.0;137.4
20.01.2019 12:00;28.8;44.1;0.36;100.6;24.8;1.0;14625.3;84.4;0.5;0.0;243.4
20.01.2019 13:00;43.5;35.4;0.33;80.6;20.2;0.6;18850.3;58.4;1.0;0.0;259.9
20.01.2019 14:00;35.9;40.3;0.38;68.4;21.3;0.9;15422.5;68.9;1.9;0.0;294.8
20.01.2019 15:00;36.6;37.9;0.38;54.0;20.5;0.9;12791.4;63.3;2.4;0.0;193.3
20.01.2019 16:00;33.8;35.6;0.39;50.8;20.3;1.1;15485.3;53.1;2.5;0.0;76.6
20.01.2019 17:00;16.1;54.6;0.46;58.0;23.0;1.6;21018.3;85.7;2.3;0.0;13.4
20.01.2019 18:00;5.3;66.9;0.53;53.9;24.7;2.9;23380.5;109.3;1.5;0.0;0.2
20.01.2019 19:00;6.5;61.2;0.51;46.4;25.2;2.3;21208.4;90.4;1.1;0.0;-0.9
20.01.2019 20:00;5.2;57.9;0.55;44.7;26.6;2.1;24069.4;91.7;0.6;0.0;-1.0
20.01.2019 21:00;3.8;53.6;0.53;39.6;28.2;1.8;21701.5;76.5;0.4;0.0;-0.8
20.01.2019 22:00;2.3;54.2;0.55;39.3;29.2;1.9;20289.9;85.7;0.3;0.0;-0.7
20.01.2019 23:00;1.5;53.6;0.59;35.9;29.4;2.5;21094.0;92.2;0.0;0.0;-0.8
21.01.2019 00:00;1.2;48.0;0.54;31.5;28.8;2.0;16867.2;74.7;0.0;0.0;-0.5
21.01.2019 01:00;1.2;44.0;0.55;34.6;28.7;1.5;16403.9;68.8;-0.4;0.0;-1.7
21.01.2019 02:00;1.3;41.2;0.55;32.8;27.5;1.5;13180.6;60.1;-0.9;0.0;-1.1
