Station: Lugano-Università
Stadt
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];CPC [1/cm3];NMVOC [ppm];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
10.01.2019 00:00;70.6;6.1;0.5;0.16;2.0;0.6;0.0;1554.2;0.1;6.7;6.5;0.0;0.0
10.01.2019 01:00;70.9;5.7;0.5;0.16;1.7;0.5;0.0;1522.6;0.1;6.0;6.3;0.0;0.0
10.01.2019 02:00;68.5;5.4;0.5;0.16;1.0;0.5;0.0;1399.2;0.1;5.5;6.0;0.0;0.0
10.01.2019 03:00;65.5;5.1;0.6;0.16;0.7;0.4;0.0;1425.8;0.1;5.3;6.1;0.0;0.0
10.01.2019 04:00;62.2;4.8;0.5;0.17;1.1;0.4;0.0;1317.3;0.1;4.8;6.0;0.0;0.0
10.01.2019 05:00;60.4;4.5;0.5;0.17;2.8;0.6;0.0;1532.1;0.1;4.7;6.0;0.0;0.0
10.01.2019 06:00;58.6;4.9;0.8;0.18;1.8;0.5;0.0;2986.3;0.1;5.7;6.0;0.0;0.0
10.01.2019 07:00;54.9;9.8;1.5;0.19;1.3;0.4;0.0;6539.6;0.1;12.1;6.0;0.0;0.0
10.01.2019 08:00;50.1;16.9;1.9;0.21;1.3;0.5;0.1;9401.3;0.1;21.2;6.1;0.0;0.0
10.01.2019 09:00;47.2;19.8;1.7;0.22;2.3;0.7;0.1;9353.6;0.1;25.9;6.2;0.0;10.8
10.01.2019 10:00;53.2;11.4;1.2;0.21;2.5;0.7;0.1;5825.9;0.1;15.9;6.8;0.0;96.5
10.01.2019 11:00;54.3;10.7;1.0;0.21;6.8;1.6;0.1;6505.9;0.1;15.8;7.8;0.0;293.2
10.01.2019 12:00;56.7;8.5;1.0;0.21;6.8;1.6;0.1;11944.6;0.1;11.4;8.6;0.0;369.5
10.01.2019 13:00;57.3;8.3;1.0;0.21;3.6;0.9;0.1;20068.5;0.1;11.9;9.2;0.0;399.3
10.01.2019 14:00;58.0;7.9;1.0;0.21;3.4;1.1;0.1;19498.6;0.1;11.1;9.2;0.0;380.5
10.01.2019 15:00;56.2;10.4;1.1;0.21;8.5;2.0;0.1;17203.3;0.1;14.6;9.0;0.0;294.3
10.01.2019 16:00;55.6;12.3;1.1;0.22;5.2;1.4;0.1;12161.2;0.1;15.9;8.5;0.0;178.0
10.01.2019 17:00;53.0;13.4;1.1;0.21;3.6;1.3;0.1;8469.7;0.1;16.4;7.8;0.0;42.8
10.01.2019 18:00;50.7;14.0;1.3;0.23;2.3;1.1;0.1;8322.2;0.1;17.4;6.9;0.0;0.2
10.01.2019 19:00;49.4;13.4;1.5;0.23;3.0;1.4;0.1;8160.5;0.1;15.9;6.5;0.0;0.0
10.01.2019 20:00;46.0;16.2;1.8;0.24;1.9;1.5;0.1;9393.6;0.1;20.3;6.2;0.0;0.0
10.01.2019 21:00;46.6;14.1;1.9;0.22;1.6;1.5;0.1;9691.7;0.1;15.8;6.2;0.0;0.0
10.01.2019 22:00;49.7;11.0;1.3;0.22;1.2;1.0;0.1;6522.5;0.1;12.3;6.0;0.0;0.0
10.01.2019 23:00;51.0;9.9;0.9;0.21;1.4;0.8;0.1;4054.4;0.1;11.5;6.1;0.0;0.0
11.01.2019 00:00;52.4;8.8;0.6;0.21;1.5;0.8;0.1;2308.1;0.1;10.3;5.8;0.0;0.0
11.01.2019 01:00;55.3;6.6;0.5;0.20;1.1;0.8;0.1;1888.0;0.1;6.9;5.5;0.0;0.0
11.01.2019 02:00;54.9;6.6;0.7;0.20;0.9;0.6;0.0;1650.7;0.1;6.3;5.2;0.0;0.0
11.01.2019 03:00;55.5;6.3;0.7;0.19;0.9;0.6;0.0;1721.2;0.1;5.8;4.4;0.0;0.0
11.01.2019 04:00;53.0;8.3;1.1;0.20;1.0;0.6;0.1;2716.8;0.1;8.0;3.5;0.0;0.0
11.01.2019 05:00;53.9;9.3;1.6;0.20;1.1;0.6;0.1;4136.4;0.1;9.8;3.5;0.0;0.0
11.01.2019 06:00;40.1;21.2;2.6;0.21;1.1;0.8;0.1;10179.1;0.1;22.6;3.1;0.0;0.0
11.01.2019 07:00;37.6;31.8;3.7;0.24;2.0;0.9;0.1;17095.9;0.1;38.2;3.1;0.0;0.0
11.01.2019 08:00;61.4;13.6;1.5;0.20;2.9;0.9;0.1;8523.9;0.1;16.8;4.2;0.0;0.0
11.01.2019 09:00;59.9;16.3;1.5;0.20;3.8;1.1;0.1;8450.8;0.1;20.4;4.6;0.0;11.2
11.01.2019 10:00;65.0;16.1;1.6;0.19;4.1;1.2;0.1;7834.8;0.1;19.2;5.2;0.0;99.7
11.01.2019 11:00;66.1;17.5;1.6;0.19;4.7;1.6;0.1;7796.4;0.1;21.6;6.8;0.0;305.5
11.01.2019 12:00;73.5;12.8;1.0;0.17;5.1;1.3;0.1;5603.1;0.1;16.2;8.0;0.0;396.2
11.01.2019 13:00;76.5;11.3;1.0;0.18;3.3;1.1;0.1;6629.1;0.1;14.8;8.9;0.0;503.8
11.01.2019 14:00;78.6;9.3;0.8;0.17;3.8;1.2;0.1;7309.1;0.1;11.9;9.3;0.0;424.0
11.01.2019 15:00;74.9;14.4;1.0;0.19;3.8;1.1;0.1;9847.5;0.1;19.0;9.6;0.0;285.5
11.01.2019 16:00;73.9;14.4;1.5;0.18;3.5;1.4;0.1;11114.2;0.1;16.8;8.8;0.0;133.7
11.01.2019 17:00;69.9;20.5;2.0;0.21;4.3;1.5;0.2;12868.4;0.1;22.5;7.7;0.0;17.3
11.01.2019 18:00;33.8;50.7;2.2;0.35;9.4;4.7;0.6;18250.9;0.1;61.8;6.6;0.0;0.2
11.01.2019 19:00;10.0;66.9;2.5;0.41;19.9;11.6;1.1;18453.2;0.2;74.3;5.8;0.0;0.0
11.01.2019 20:00;5.8;68.0;4.4;0.46;20.0;12.3;1.2;26762.6;0.2;91.0;5.0;0.0;0.0
11.01.2019 21:00;8.1;64.2;6.1;0.48;20.6;14.8;1.5;31162.7;0.2;81.1;3.5;0.0;0.0
11.01.2019 22:00;15.2;49.4;5.4;0.43;20.0;16.0;1.1;29666.5;0.2;56.4;2.6;0.0;0.0
11.01.2019 23:00;13.5;49.0;4.0;0.47;18.9;15.3;1.0;23641.9;0.2;58.5;2.3;0.0;0.0
12.01.2019 00:00;9.6;50.5;3.1;0.50;18.8;15.4;1.0;17431.5;0.2;59.6;1.7;0.0;0.0
12.01.2019 01:00;12.1;44.9;3.2;0.43;18.2;14.0;0.9;15767.4;0.2;49.2;1.2;0.0;0.0
12.01.2019 02:00;14.6;39.8;3.3;0.36;16.0;12.3;0.8;13626.4;0.2;42.6;0.9;0.0;0.0
12.01.2019 03:00;14.1;39.2;3.6;0.34;14.7;11.4;0.7;12910.2;0.2;41.0;0.8;0.0;0.0
12.01.2019 04:00;13.2;39.3;4.1;0.33;13.5;10.8;0.7;13108.8;0.2;42.5;0.7;0.0;0.0
12.01.2019 05:00;14.9;36.9;4.3;0.31;11.8;8.9;0.6;13954.9;0.2;39.4;0.5;0.0;0.0
12.01.2019 06:00;12.5;40.1;6.5;0.30;11.1;8.1;0.5;20139.9;0.1;45.2;0.5;0.0;0.0
12.01.2019 07:00;9.5;43.3;8.3;0.29;10.0;6.6;0.5;31097.9;0.1;52.6;0.8;0.0;0.0
12.01.2019 08:00;3.0;52.3;8.7;0.35;9.4;6.7;0.6;32250.3;0.2;78.3;1.1;0.0;0.0
12.01.2019 09:00;2.9;54.9;8.5;0.38;16.4;8.2;0.8;32312.6;0.2;93.0;1.1;0.0;9.0
12.01.2019 10:00;3.5;58.6;10.3;0.51;18.0;9.2;1.1;36240.0;0.2;132.6;2.2;0.0;42.0
12.01.2019 11:00;6.9;55.0;9.4;0.50;22.5;12.4;1.3;32017.0;0.2;118.2;2.6;0.0;111.3
12.01.2019 12:00;18.9;43.4;5.0;0.44;22.1;15.5;1.0;15861.9;0.2;78.9;3.3;0.0;303.3
12.01.2019 13:00;26.4;37.9;3.8;0.40;21.0;16.3;1.0;13957.5;0.2;61.4;4.2;0.0;353.0
12.01.2019 14:00;39.6;27.6;2.4;0.36;19.7;15.8;1.0;11830.0;0.1;40.1;5.5;0.0;402.5
12.01.2019 15:00;32.3;38.9;2.8;0.38;22.1;16.1;1.0;12742.2;0.2;55.1;6.9;0.0;289.7
12.01.2019 16:00;27.3;49.0;3.0;0.43;28.0;22.4;1.1;15184.4;0.2;67.5;7.0;0.0;175.7
12.01.2019 17:00;18.5;55.0;3.5;0.43;19.3;14.8;1.0;17910.0;0.2;68.9;6.7;0.0;40.0
12.01.2019 18:00;2.8;73.8;6.7;0.66;26.2;18.8;1.6;31453.7;0.3;129.2;6.3;0.0;0.8
12.01.2019 19:00;3.8;70.0;7.8;0.63;28.8;20.4;2.1;35557.0;0.3;138.3;5.8;0.0;0.0
12.01.2019 20:00;4.8;67.7;7.8;0.67;27.0;20.5;2.0;36614.5;0.3;137.4;5.0;0.0;0.0
12.01.2019 21:00;5.2;64.1;7.9;0.61;24.4;20.1;1.8;35438.9;0.3;119.5;4.4;0.0;0.0
12.01.2019 22:00;5.9;60.8;8.8;0.62;25.4;20.8;1.9;36132.6;0.3;114.1;4.2;0.0;0.0
12.01.2019 23:00;6.6;54.7;7.3;0.61;27.4;23.1;1.8;32828.2;0.2;85.8;3.7;0.0;0.0
13.01.2019 00:00;6.0;51.9;4.9;0.58;24.6;21.5;1.6;23689.8;0.2;76.0;3.1;0.0;0.0
13.01.2019 01:00;7.3;49.0;4.2;0.53;19.0;17.7;1.3;20158.2;0.2;69.0;3.0;0.0;0.0
13.01.2019 02:00;12.1;41.5;4.1;0.41;14.5;13.3;0.9;17833.4;0.2;49.3;2.9;0.0;0.0
13.01.2019 03:00;10.6;42.1;4.0;0.35;12.6;11.1;0.7;14934.7;0.2;47.3;2.7;0.0;0.0
13.01.2019 04:00;4.6;48.0;4.7;0.37;12.6;11.2;0.8;15735.2;0.2;58.8;3.4;0.0;0.0
13.01.2019 05:00;3.1;49.5;5.6;0.41;12.8;11.7;0.9;18993.7;0.2;67.8;2.6;0.0;0.0
13.01.2019 06:00;3.2;53.7;6.6;0.51;17.4;16.2;1.4;22922.7;0.2;96.7;2.9;0.0;0.0
13.01.2019 07:00;7.9;50.5;3.8;0.53;24.1;22.5;1.8;19209.0;0.2;69.0;4.4;0.0;0.0
13.01.2019 08:00;51.4;13.5;2.1;0.21;7.8;6.8;0.2;5792.8;0.1;15.4;7.1;0.0;0.5
13.01.2019 09:00;61.4;7.9;1.7;0.15;1.3;0.3;0.0;4109.0;0.1;8.7;9.9;0.0;24.5
13.01.2019 10:00;62.0;7.6;1.4;0.16;1.8;0.3;0.0;3673.9;0.1;8.8;11.2;0.0;120.7
13.01.2019 11:00;64.4;6.9;1.2;0.17;2.2;0.4;0.0;2843.5;0.1;9.2;12.7;0.0;294.5
13.01.2019 12:00;64.7;8.1;1.4;0.17;1.8;0.4;0.0;3498.1;0.1;10.8;13.9;0.0;364.7
13.01.2019 13:00;65.5;7.9;1.6;0.17;2.1;0.7;0.1;7721.4;0.1;10.2;15.2;0.0;389.2
13.01.2019 14:00;66.6;7.6;1.1;0.17;1.8;0.5;0.1;4801.1;0.1;9.8;15.2;0.0;282.2
13.01.2019 15:00;67.3;8.1;1.0;0.17;1.9;0.5;0.1;5364.6;0.1;10.6;14.3;0.0;154.5
13.01.2019 16:00;66.6;9.0;1.1;0.16;1.4;0.5;0.1;4086.4;0.1;11.3;13.4;0.0;106.3
13.01.2019 17:00;62.5;12.5;1.1;0.18;1.6;0.7;0.1;4374.2;0.1;16.3;12.5;0.0;30.2
13.01.2019 18:00;53.4;20.8;1.7;0.23;2.6;1.0;0.2;11840.1;0.1;26.7;11.2;0.0;0.2
13.01.2019 19:00;42.1;28.6;2.4;0.24;4.3;2.5;0.3;23065.2;0.1;32.4;9.9;0.0;0.0
13.01.2019 20:00;25.2;43.2;3.8;0.33;6.1;3.9;0.6;26901.1;0.1;49.3;9.2;0.0;0.0
13.01.2019 21:00;8.3;58.3;5.7;0.41;10.8;7.9;0.9;30065.8;0.2;73.7;8.7;0.0;0.0
13.01.2019 22:00;5.4;66.9;6.3;0.45;11.9;9.5;1.2;30721.2;0.2;93.3;8.9;0.0;0.0
13.01.2019 23:00;20.3;51.3;3.7;0.34;9.0;7.5;0.7;23427.8;0.1;56.9;9.0;0.0;0.0
14.01.2019 00:00;56.3;20.4;2.0;0.21;3.4;2.9;0.2;7551.8;0.1;21.7;9.1;0.0;0.0
14.01.2019 01:00;72.9;7.8;1.4;0.16;1.0;0.4;0.1;3253.6;0.1;8.7;10.6;0.0;0.0
14.01.2019 02:00;65.7;8.6;1.5;0.15;1.2;0.5;0.0;5164.8;0.1;8.5;9.2;0.0;0.0
14.01.2019 03:00;67.9;7.9;1.6;0.14;0.6;0.3;0.0;6103.4;0.1;7.8;9.8;0.0;0.0
14.01.2019 04:00;72.4;4.8;1.0;0.14;0.3;0.1;0.0;1416.9;0.2;5.2;10.3;0.0;0.0
14.01.2019 05:00;69.9;4.9;1.0;0.14;0.4;0.2;0.0;1722.9;0.1;5.1;9.8;0.0;0.0
14.01.2019 06:00;65.7;8.8;1.6;0.15;0.6;0.2;0.0;4041.1;0.1;9.5;10.2;0.0;0.0
14.01.2019 07:00;58.3;17.1;2.1;0.17;0.9;0.3;0.1;5956.9;0.1;18.7;10.2;0.0;0.0
14.01.2019 08:00;41.6;32.6;2.1;0.22;3.7;1.0;0.2;11366.7;0.1;36.6;8.5;0.1;0.2
14.01.2019 09:00;42.2;36.1;2.5;0.25;3.8;1.3;0.3;13884.1;0.2;43.7;8.8;0.0;27.3
14.01.2019 10:00;55.6;23.7;1.6;0.21;3.1;0.7;0.2;8790.0;0.1;32.2;9.5;0.0;121.0
14.01.2019 11:00;66.7;14.2;1.3;0.18;4.7;0.9;0.1;6014.7;0.1;18.4;10.8;0.0;295.0
14.01.2019 12:00;67.3;15.1;1.3;0.19;7.7;1.7;0.1;7546.5;0.1;19.9;12.0;0.0;373.3
14.01.2019 13:00;71.8;12.7;1.1;0.20;6.0;1.4;0.1;10874.7;0.1;16.8;12.9;0.0;408.0
14.01.2019 14:00;74.1;12.7;1.0;0.18;5.3;1.1;0.1;9481.8;0.2;16.8;13.1;0.0;382.8
14.01.2019 15:00;73.2;12.3;1.1;0.17;4.5;1.0;0.1;7857.9;0.1;15.4;12.6;0.0;273.7
14.01.2019 16:00;73.3;10.7;1.1;0.17;3.5;0.9;0.1;6507.0;0.1;12.5;12.2;0.0;191.8
14.01.2019 17:00;55.5;30.2;1.4;0.26;5.2;1.3;0.2;9508.8;0.1;41.2;11.0;0.0;54.3
14.01.2019 18:00;46.4;38.1;1.7;0.32;4.9;1.5;0.3;13721.2;0.2;48.7;9.5;0.0;0.5
14.01.2019 19:00;51.4;30.5;2.3;0.27;6.9;2.1;0.3;16044.8;0.1;34.9;9.2;0.0;0.0
14.01.2019 20:00;58.1;22.6;2.0;0.20;3.2;1.5;0.2;13126.8;0.1;25.1;9.1;0.0;0.0
14.01.2019 21:00;55.4;22.3;2.5;0.22;4.3;2.0;0.2;16231.2;0.1;24.1;8.1;0.0;0.0
14.01.2019 22:00;60.0;17.6;2.7;0.20;3.7;1.7;0.1;14578.0;0.1;18.4;7.7;0.0;0.0
14.01.2019 23:00;53.5;17.9;2.3;0.22;3.8;2.1;0.2;15882.3;0.1;19.5;6.4;0.0;0.0
15.01.2019 00:00;64.8;8.8;1.0;0.18;2.4;1.2;0.1;5600.8;0.1;8.7;7.4;0.0;0.0
15.01.2019 01:00;69.6;6.0;0.6;0.16;1.0;0.5;0.0;3129.2;0.1;5.8;7.5;0.0;0.0
15.01.2019 02:00;70.4;4.6;0.5;0.15;0.9;0.3;0.0;860.1;0.1;4.3;8.3;0.0;0.0
15.01.2019 03:00;71.3;4.3;0.5;0.15;0.8;0.2;0.0;1017.3;0.1;4.7;8.5;0.0;0.0
15.01.2019 04:00;74.3;3.5;0.3;0.15;2.4;0.4;0.0;703.2;0.1;3.9;9.0;0.0;0.0
15.01.2019 05:00;79.7;3.3;0.4;0.14;2.3;0.4;0.0;789.7;0.1;3.7;9.0;0.0;0.0
15.01.2019 06:00;81.1;5.0;0.8;0.14;1.8;0.4;0.0;1627.8;0.1;5.7;9.5;0.0;0.0
15.01.2019 07:00;68.6;19.4;1.7;0.17;2.3;0.6;0.1;7218.6;0.1;22.1;9.2;0.0;0.0
15.01.2019 08:00;56.0;34.0;1.9;0.21;3.0;0.9;0.2;10631.4;0.1;42.1;8.7;0.0;0.2
15.01.2019 09:00;39.1;49.4;2.2;0.24;5.8;1.6;0.3;18981.7;0.1;57.4;7.5;0.0;14.5
15.01.2019 10:00;34.6;50.7;1.8;0.24;8.8;2.8;0.4;21828.5;0.1;63.1;6.9;0.0;106.0
15.01.2019 11:00;37.0;48.4;2.7;0.27;9.8;3.2;0.4;23579.1;0.2;63.3;8.9;0.0;291.3
15.01.2019 12:00;51.0;32.9;1.9;0.24;9.0;3.3;0.3;20923.3;0.1;41.8;9.7;0.0;365.2
15.01.2019 13:00;59.9;22.9;0.9;0.22;5.0;2.1;0.2;13944.2;0.2;28.3;9.6;0.0;402.2
15.01.2019 14:00;71.2;12.6;0.8;0.19;4.6;2.8;0.2;12373.4;0.1;15.2;10.4;0.0;383.3
15.01.2019 15:00;68.7;16.2;0.9;0.19;5.0;2.0;0.2;12862.8;0.1;18.6;10.9;0.0;308.0
15.01.2019 16:00;54.5;30.4;1.2;0.24;7.6;4.7;0.3;18978.8;0.1;34.8;10.0;0.0;204.5
15.01.2019 17:00;29.3;57.4;1.4;0.33;8.3;3.6;0.5;20453.5;0.2;66.0;10.5;0.0;58.7
15.01.2019 18:00;18.3;73.2;3.9;0.52;10.1;5.6;0.8;26809.6;0.2;102.3;9.6;0.0;1.5
15.01.2019 19:00;7.0;70.5;4.8;0.49;17.4;7.3;1.1;35728.7;0.2;101.4;7.8;0.0;0.0
15.01.2019 20:00;10.3;64.7;4.9;0.49;13.9;8.1;1.0;30200.7;0.2;93.0;6.4;0.0;0.0
15.01.2019 21:00;12.6;55.9;5.1;0.38;12.5;8.2;0.9;30522.2;0.2;65.6;5.8;0.0;0.0
15.01.2019 22:00;15.8;47.7;4.9;0.38;11.7;9.9;0.9;31683.3;0.2;54.6;4.9;0.0;0.0
15.01.2019 23:00;18.6;40.8;3.6;0.38;10.5;9.1;0.8;24728.3;0.2;45.5;4.5;0.0;0.0
16.01.2019 00:00;18.0;37.7;2.8;0.37;8.6;7.6;0.6;18021.2;0.2;39.8;4.1;0.0;0.0
16.01.2019 01:00;24.2;28.9;2.8;0.34;9.0;6.6;0.5;17347.1;0.2;29.3;3.2;0.0;0.0
16.01.2019 02:00;30.0;21.2;3.0;0.24;6.5;5.1;0.3;13498.2;0.1;22.3;2.8;0.0;0.0
16.01.2019 03:00;31.3;19.6;3.1;0.21;4.5;3.6;0.3;12386.6;0.1;20.5;2.6;0.0;0.0
16.01.2019 04:00;29.7;20.3;3.1;0.20;4.6;2.9;0.2;12443.9;0.1;21.4;2.3;0.0;0.0
16.01.2019 05:00;30.0;19.8;3.5;0.19;3.9;2.5;0.2;13455.4;0.1;21.1;1.9;0.0;0.0
16.01.2019 06:00;23.2;27.9;5.3;0.20;3.5;2.5;0.2;21516.2;0.1;30.2;1.8;0.0;0.0
16.01.2019 07:00;6.8;48.9;9.2;0.27;5.3;2.5;0.3;35740.9;0.1;71.0;1.6;0.0;0.0
16.01.2019 08:00;2.4;61.9;8.0;0.39;7.0;3.5;0.8;44871.0;0.2;114.7;1.7;0.0;0.2
16.01.2019 09:00;2.8;71.5;8.6;0.50;22.0;6.2;1.4;51681.0;0.2;190.3;2.2;0.0;17.7
16.01.2019 10:00;5.8;72.7;9.1;0.55;34.0;8.7;1.5;52627.3;0.3;191.9;3.3;0.0;106.5
16.01.2019 11:00;15.7;61.5;5.6;0.40;26.4;8.2;1.1;30391.2;0.2;116.3;5.1;0.0;278.7
16.01.2019 12:00;29.0;48.9;3.4;0.31;16.3;6.8;0.8;20656.8;0.2;75.7;6.9;0.0;306.0
16.01.2019 13:00;41.4;36.7;2.8;0.31;14.2;7.5;0.7;18557.6;0.2;52.6;8.6;0.0;379.8
16.01.2019 14:00;50.1;32.6;2.2;0.31;14.8;9.2;0.6;16029.0;0.1;42.0;9.4;0.0;253.8
16.01.2019 15:00;44.5;34.2;1.6;0.29;13.7;8.6;0.7;14046.4;0.1;38.6;7.9;0.0;130.8
16.01.2019 16:00;29.8;48.5;2.8;0.34;18.5;10.5;1.0;21251.0;0.2;56.5;7.8;0.0;85.5
16.01.2019 17:00;22.9;55.7;2.9;0.41;21.9;11.8;1.0;19521.7;0.2;62.1;7.8;0.0;30.2
16.01.2019 18:00;27.3;52.9;2.4;0.42;20.4;12.4;0.9;16586.3;0.2;56.5;8.4;0.0;1.2
16.01.2019 19:00;23.1;55.9;2.2;0.46;22.0;14.5;1.1;16705.6;0.2;61.7;7.7;0.0;0.0
16.01.2019 20:00;7.2;78.5;4.6;0.66;31.2;17.5;1.8;24268.2;0.3;137.5;7.7;0.0;0.0
16.01.2019 21:00;15.8;60.6;2.8;0.45;24.2;17.8;1.5;20297.7;0.2;71.3;7.0;0.1;0.0
16.01.2019 22:00;7.0;66.9;3.9;0.53;25.0;17.7;1.7;22402.8;0.3;91.4;7.1;0.0;0.0
16.01.2019 23:00;16.8;49.0;2.3;0.45;23.8;18.4;1.4;17543.0;0.2;55.1;6.5;0.0;0.0
17.01.2019 00:00;12.8;44.7;2.6;0.45;21.1;17.8;1.3;16508.6;0.2;49.8;6.8;0.0;0.0
17.01.2019 01:00;34.5;22.4;1.3;0.40;27.3;21.5;1.2;10487.9;0.1;23.0;6.5;0.0;0.0
17.01.2019 02:00;26.7;29.6;1.5;0.39;27.1;21.3;1.2;10105.3;0.1;30.6;6.4;0.1;0.0
17.01.2019 03:00;20.0;34.1;1.4;0.40;25.4;20.0;1.2;10321.2;0.1;35.3;6.2;0.0;0.0
17.01.2019 04:00;16.8;31.7;1.7;0.38;24.6;19.4;1.1;10359.2;0.2;33.6;6.2;0.0;0.0
17.01.2019 05:00;16.6;30.2;1.9;0.36;23.1;18.4;1.0;10548.0;0.1;32.1;6.3;0.0;0.0
17.01.2019 06:00;30.4;22.6;1.2;0.31;19.0;14.4;0.9;7207.2;0.1;23.7;5.7;0.3;0.0
17.01.2019 07:00;15.6;31.1;1.8;0.33;19.1;15.3;0.9;11070.8;0.1;35.8;5.5;0.0;0.0
17.01.2019 08:00;19.6;36.4;1.6;0.36;17.2;13.5;1.0;12587.6;0.1;49.9;5.6;0.1;0.0
17.01.2019 09:00;5.8;47.5;2.5;0.45;26.5;18.4;1.3;17929.4;0.2;85.3;5.8;0.0;7.0
17.01.2019 10:00;6.9;49.2;2.1;0.39;22.5;15.3;1.1;15732.6;0.2;74.6;5.8;0.1;23.5
17.01.2019 11:00;4.7;51.1;2.1;0.41;26.2;17.0;1.3;18787.1;0.2;93.2;6.0;0.7;41.5
17.01.2019 12:00;9.1;48.7;1.9;0.38;22.0;15.6;1.2;14406.9;0.2;78.3;5.8;0.3;86.3
17.01.2019 13:00;;;;0.35;20.5;15.6;1.1;11974.8;0.2;;6.0;0.0;111.3
17.01.2019 14:00;10.5;47.7;2.0;0.37;21.1;16.4;1.1;13236.5;0.2;70.9;6.0;0.0;80.5
17.01.2019 15:00;11.0;47.2;2.0;0.37;21.0;15.2;1.0;13026.8;0.2;65.1;6.1;0.0;50.3
17.01.2019 16:00;14.3;45.0;1.5;0.34;17.9;13.9;0.9;10760.3;0.1;54.0;6.2;0.0;21.2
17.01.2019 17:00;7.7;56.7;1.7;0.39;19.5;15.3;1.1;11197.1;0.2;71.4;6.1;0.0;6.7
17.01.2019 18:00;7.6;55.2;1.8;0.40;19.0;15.1;1.1;12030.9;0.2;67.9;6.1;0.0;0.3
17.01.2019 19:00;2.6;65.1;1.7;0.56;21.2;17.3;1.3;13048.0;0.2;91.7;6.2;0.0;0.0
17.01.2019 20:00;2.7;61.1;1.6;0.47;24.9;20.3;1.5;12899.6;0.2;90.5;6.0;0.0;0.0
17.01.2019 21:00;2.6;60.5;1.9;0.56;25.8;21.2;1.6;15522.7;0.2;101.3;6.0;0.0;0.0
17.01.2019 22:00;2.7;56.7;1.7;0.52;27.6;22.5;1.7;14962.7;0.2;88.5;6.1;0.0;0.0
17.01.2019 23:00;4.3;41.2;2.0;0.50;25.7;21.8;1.5;16548.2;0.2;55.8;5.7;0.0;0.0
18.01.2019 00:00;6.9;35.7;1.7;0.45;22.9;19.5;1.2;12342.3;0.2;41.8;5.5;0.0;0.0
18.01.2019 01:00;5.9;34.5;1.4;0.42;19.3;19.2;1.1;10506.3;0.2;39.9;4.8;0.0;0.0
18.01.2019 02:00;7.3;30.0;1.1;0.36;17.3;17.5;0.9;8397.8;0.2;33.3;4.1;0.0;0.0
18.01.2019 03:00;6.7;29.4;1.4;0.33;15.0;15.3;0.8;8916.1;0.2;33.3;3.6;0.0;0.0
18.01.2019 04:00;4.8;31.6;1.7;0.32;13.8;13.8;0.7;9136.8;0.2;37.4;3.2;0.0;0.0
18.01.2019 05:00;35.7;21.0;2.3;0.21;5.4;5.3;0.2;8407.3;0.1;22.5;3.8;0.0;0.0
18.01.2019 06:00;31.1;31.0;3.6;0.21;2.6;1.6;0.1;16181.3;0.1;33.2;4.2;0.0;0.0
18.01.2019 07:00;10.1;61.6;5.5;0.31;6.9;1.8;0.4;31147.3;0.2;91.3;4.1;0.0;0.0
18.01.2019 08:00;30.4;51.2;2.9;0.28;8.1;1.6;0.3;16910.4;0.1;74.8;4.6;0.0;0.2
18.01.2019 09:00;57.2;23.6;1.7;0.19;5.6;1.2;0.1;9434.5;0.1;30.7;6.8;0.0;16.7
18.01.2019 10:00;69.1;12.7;1.3;0.17;3.8;0.9;0.1;7327.9;0.1;15.8;7.5;0.0;114.5
18.01.2019 11:00;78.3;9.3;1.0;0.16;3.2;0.9;0.1;5676.9;0.1;11.9;8.3;0.0;327.0
18.01.2019 12:00;77.7;11.5;1.0;0.17;4.7;1.0;0.1;7368.8;0.1;16.5;9.1;0.0;406.2
18.01.2019 13:00;77.6;11.1;0.9;0.18;3.6;0.9;0.1;9315.0;0.1;16.4;9.6;0.0;410.7
18.01.2019 14:00;73.8;15.2;0.8;0.20;3.6;0.9;0.1;14262.2;0.1;22.4;10.0;0.0;373.5
18.01.2019 15:00;72.4;16.6;0.9;0.20;4.4;0.9;0.1;17281.3;0.1;24.4;10.1;0.0;310.0
18.01.2019 16:00;64.8;25.7;1.1;0.23;4.5;1.1;0.2;21429.7;0.1;37.1;9.6;0.0;177.7
18.01.2019 17:00;64.7;24.9;1.6;0.22;3.8;1.5;0.2;17560.9;0.1;29.4;8.4;0.0;54.3
18.01.2019 18:00;36.5;44.7;1.3;0.33;13.3;10.7;0.8;16885.8;0.1;50.6;7.1;0.0;0.8
18.01.2019 19:00;14.7;57.4;1.8;0.45;33.5;30.1;1.6;17177.4;0.2;71.6;6.3;0.0;0.0
18.01.2019 20:00;15.9;50.5;2.2;0.42;28.7;26.2;1.3;19545.6;0.2;62.1;5.7;0.0;0.0
18.01.2019 21:00;11.0;51.4;3.6;0.45;27.6;23.8;1.4;25503.0;0.2;63.2;5.3;0.0;0.0
18.01.2019 22:00;13.0;43.9;3.6;0.44;27.4;24.9;1.5;23184.6;0.2;51.8;5.1;0.0;0.0
