Station: Payerne
Land, < 1000 m
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
11.01.2020 12:00;36.5;12.9;0.6;0.20;;8.1;0.4;20.7;4.7;0.0;331.7
11.01.2020 13:00;49.4;8.9;0.4;0.20;;7.9;0.3;12.7;6.1;0.0;370.3
11.01.2020 14:00;60.3;6.4;0.2;0.20;;6.9;0.2;8.2;7.0;0.0;351.3
11.01.2020 15:00;63.7;6.5;0.2;0.20;;6.3;0.1;7.7;7.5;0.0;276.8
11.01.2020 16:00;66.1;6.2;0.2;0.20;;4.8;0.1;7.0;7.2;0.0;169.3
11.01.2020 17:00;60.4;8.4;0.2;0.20;;5.4;0.2;9.0;6.1;0.0;49.3
11.01.2020 18:00;45.2;16.3;0.2;0.40;;7.0;0.3;16.6;3.8;0.0;0.3
11.01.2020 19:00;35.9;21.3;0.1;0.40;;7.1;0.3;21.4;1.8;0.0;0.0
11.01.2020 20:00;32.2;15.0;0.0;0.30;;7.0;0.3;15.1;1.0;0.0;0.0
11.01.2020 21:00;32.7;17.4;0.1;0.30;;8.4;0.4;17.6;0.6;0.0;0.0
11.01.2020 22:00;28.7;17.8;0.1;0.20;;9.3;0.4;18.2;0.0;0.0;0.0
11.01.2020 23:00;19.6;18.1;0.1;0.30;;11.1;0.5;18.8;-0.8;0.0;0.0
12.01.2020 00:00;14.5;20.9;0.1;0.30;;16.8;0.8;22.5;-1.3;0.0;0.0
12.01.2020 01:00;12.9;18.6;0.1;0.30;;12.7;0.5;19.7;-1.6;0.0;0.0
12.01.2020 02:00;19.5;14.2;0.1;0.20;;13.5;0.5;14.7;-1.0;0.0;0.0
12.01.2020 03:00;25.4;11.7;0.1;0.20;;13.4;0.4;11.9;-0.8;0.0;0.0
12.01.2020 04:00;15.7;13.7;0.1;0.20;;13.6;0.4;14.0;-1.9;0.0;0.0
12.01.2020 05:00;18.1;13.0;0.0;0.20;;12.9;0.4;13.2;-1.2;0.0;0.0
12.01.2020 06:00;21.4;13.3;0.1;0.20;;13.8;0.4;13.5;-0.7;0.0;0.0
12.01.2020 07:00;23.0;13.1;0.1;0.20;;15.5;0.4;13.3;-0.9;0.0;0.0
12.01.2020 08:00;27.4;12.6;0.1;0.20;;16.5;0.3;13.0;-1.4;0.0;0.0
12.01.2020 09:00;15.2;16.8;0.1;0.20;;15.8;0.5;18.9;-2.0;0.0;12.0
12.01.2020 10:00;15.7;15.5;0.2;0.20;;15.6;0.5;23.8;-1.4;0.0;123.5
12.01.2020 11:00;26.2;12.2;0.2;0.20;;15.7;0.5;19.0;1.4;0.0;249.8
12.01.2020 12:00;37.2;9.8;0.2;0.20;;14.7;0.4;14.0;3.8;0.0;341.2
12.01.2020 13:00;40.9;11.6;0.3;0.20;;14.8;0.4;16.7;5.0;0.0;361.0
12.01.2020 14:00;44.0;11.7;0.5;0.20;;14.7;0.4;15.9;6.3;0.0;327.0
12.01.2020 15:00;44.4;12.9;0.4;0.20;;14.6;0.4;16.9;6.7;0.0;274.3
12.01.2020 16:00;43.1;14.4;0.4;0.30;;14.8;0.4;17.4;6.7;0.0;177.7
12.01.2020 17:00;33.4;22.1;0.5;0.40;;16.5;0.5;24.3;5.0;0.0;44.5
12.01.2020 18:00;26.5;23.6;0.3;0.40;;15.9;0.5;24.2;3.0;0.0;0.2
12.01.2020 19:00;15.2;29.8;0.2;0.80;;12.4;0.6;30.6;1.7;0.0;0.0
12.01.2020 20:00;19.2;26.4;0.2;0.30;;14.8;0.6;26.8;1.2;0.0;0.0
12.01.2020 21:00;12.2;32.0;0.5;0.40;;16.6;0.8;35.5;0.5;0.0;0.0
12.01.2020 22:00;15.7;28.2;0.2;0.50;;14.6;0.7;30.2;-0.4;0.0;0.0
12.01.2020 23:00;17.9;25.2;0.2;0.40;;11.7;0.6;25.8;-1.0;0.0;0.0
13.01.2020 00:00;22.5;19.8;0.2;0.30;;11.1;0.6;20.1;-1.5;0.0;0.0
13.01.2020 01:00;21.6;18.8;0.2;0.30;;11.2;0.5;19.1;-1.3;0.0;0.0
13.01.2020 02:00;24.3;14.6;0.1;0.30;;12.0;0.5;14.7;-1.9;0.0;0.0
13.01.2020 03:00;23.3;12.1;0.0;0.20;;12.7;0.5;12.2;-2.4;0.0;0.0
13.01.2020 04:00;21.2;12.2;0.0;0.20;;11.7;0.4;12.3;-2.3;0.0;0.0
13.01.2020 05:00;18.9;13.4;0.0;0.20;;12.0;0.4;13.5;-2.6;0.0;0.0
13.01.2020 06:00;18.4;17.1;0.0;0.20;;11.2;0.5;17.6;-2.6;0.0;0.0
13.01.2020 07:00;10.0;25.5;0.1;0.30;;11.5;0.5;30.4;-1.7;0.0;0.0
13.01.2020 08:00;6.6;35.5;0.3;0.30;;10.8;0.8;60.9;-1.9;0.0;0.0
13.01.2020 09:00;4.0;38.6;0.3;0.30;;11.2;0.8;76.4;-1.3;0.0;14.0
13.01.2020 10:00;8.8;32.4;0.3;0.30;;10.8;0.8;58.4;-0.7;0.0;79.5
13.01.2020 11:00;14.4;29.3;0.3;0.30;;8.4;0.8;54.2;0.5;0.0;170.5
13.01.2020 12:00;20.6;22.7;0.4;0.30;;13.8;0.7;38.3;1.8;0.0;195.0
13.01.2020 13:00;22.2;18.8;0.4;0.30;;19.8;0.7;31.2;2.4;0.0;233.8
13.01.2020 14:00;26.6;17.4;0.6;0.30;;21.2;0.7;25.8;3.1;0.0;202.7
13.01.2020 15:00;23.8;20.5;0.8;0.30;;24.1;0.8;32.6;3.6;0.0;212.2
13.01.2020 16:00;24.8;21.4;0.8;0.30;;24.5;0.7;31.6;3.9;0.0;175.5
13.01.2020 17:00;17.2;31.1;0.8;0.30;;22.7;0.9;39.5;3.3;0.0;48.8
13.01.2020 18:00;3.7;43.1;0.5;0.30;;21.9;1.0;54.1;1.3;0.0;0.2
13.01.2020 19:00;3.0;44.7;0.4;0.40;;23.2;1.3;66.7;0.2;0.0;0.0
13.01.2020 20:00;1.8;42.7;0.3;0.40;;22.6;1.1;58.0;-0.3;0.0;0.0
13.01.2020 21:00;3.7;41.9;0.2;0.30;;19.6;0.9;49.1;-0.4;0.0;0.0
13.01.2020 22:00;11.6;35.6;0.2;0.30;;16.6;0.8;39.8;-1.5;0.0;0.0
13.01.2020 23:00;18.5;28.6;0.2;0.30;;15.5;0.7;30.5;-1.4;0.0;0.0
14.01.2020 00:00;20.2;24.2;0.1;0.30;;14.1;0.6;24.7;-2.0;0.0;0.0
14.01.2020 01:00;20.5;21.7;0.1;0.30;;12.9;0.7;22.1;-2.5;0.0;0.0
14.01.2020 02:00;30.5;15.1;0.2;0.30;;12.4;0.6;15.2;-2.3;0.0;0.0
14.01.2020 03:00;23.5;17.3;0.4;0.30;;12.9;0.6;17.5;-2.9;0.0;0.0
14.01.2020 04:00;22.1;15.5;0.1;0.20;;14.2;0.6;15.7;-3.0;0.0;0.0
14.01.2020 05:00;20.8;17.1;0.2;0.20;;14.7;0.6;17.4;-3.2;0.0;0.0
14.01.2020 06:00;13.3;21.9;0.3;0.30;;15.8;0.6;22.4;-3.0;0.0;0.0
14.01.2020 07:00;8.3;28.7;0.5;0.30;;17.7;0.8;35.9;-3.5;0.0;0.0
14.01.2020 08:00;1.8;40.9;1.8;0.40;;18.7;1.2;87.8;-3.7;0.0;0.0
14.01.2020 09:00;7.5;38.8;0.5;0.30;;18.5;1.0;72.4;-3.3;0.0;16.7
14.01.2020 10:00;9.1;39.2;1.5;0.50;;20.5;1.5;109.1;-1.9;0.0;122.2
14.01.2020 11:00;10.2;33.8;1.6;0.50;;25.0;1.8;107.1;0.2;0.0;240.7
14.01.2020 12:00;16.8;27.2;0.9;0.40;;21.9;1.5;71.1;2.7;0.0;334.5
14.01.2020 13:00;42.2;22.8;0.7;0.30;;16.1;0.8;38.7;6.4;0.0;372.7
14.01.2020 14:00;76.1;9.8;0.4;0.20;;4.9;0.2;11.7;9.4;0.0;288.8
14.01.2020 15:00;78.8;9.6;0.4;0.20;;4.8;0.2;11.0;9.8;0.0;228.7
14.01.2020 16:00;75.0;11.6;0.4;0.20;;4.6;0.2;12.7;9.3;0.0;150.3
14.01.2020 17:00;70.7;14.2;0.4;0.20;;4.5;0.2;14.9;8.3;0.0;43.2
14.01.2020 18:00;61.8;21.9;0.3;0.20;;5.2;0.3;22.3;7.0;0.0;0.5
14.01.2020 19:00;51.8;28.4;0.3;0.20;;6.2;0.4;28.7;5.9;0.0;0.0
14.01.2020 20:00;45.5;28.5;0.2;0.30;;7.7;0.4;28.8;4.6;0.0;0.0
14.01.2020 21:00;43.9;25.0;0.3;0.40;;6.6;0.4;25.4;3.6;0.0;0.0
14.01.2020 22:00;38.6;23.7;0.3;1.00;;7.1;0.5;24.1;2.2;0.0;0.0
14.01.2020 23:00;34.5;21.3;0.2;0.70;;6.9;0.5;21.7;1.2;0.0;0.0
15.01.2020 00:00;36.5;17.9;0.3;0.40;;7.4;0.4;18.1;1.4;0.0;0.0
15.01.2020 01:00;14.7;35.7;1.5;0.40;;10.1;0.6;38.1;0.2;0.0;0.0
15.01.2020 02:00;30.4;17.8;0.4;0.30;;7.9;0.4;18.1;0.0;0.0;0.0
15.01.2020 03:00;30.7;16.1;0.2;0.30;;7.4;0.4;16.3;0.0;0.0;0.0
15.01.2020 04:00;26.1;19.6;0.6;0.20;;7.9;0.4;19.9;-0.4;0.0;0.0
15.01.2020 05:00;21.9;19.6;0.8;0.20;;7.7;0.4;20.7;-0.8;0.0;0.0
15.01.2020 06:00;22.0;18.1;0.4;0.20;;7.0;0.4;18.4;-1.5;0.0;0.0
15.01.2020 07:00;13.3;27.0;1.1;0.20;;7.1;0.4;28.4;-1.6;0.0;0.0
15.01.2020 08:00;4.4;39.1;0.6;0.30;;7.9;0.6;56.1;-2.3;0.0;0.0
15.01.2020 09:00;3.6;53.1;0.8;0.30;;7.3;1.0;117.2;-1.9;0.0;13.8
15.01.2020 10:00;14.4;37.4;0.5;0.30;;6.8;0.8;73.1;-0.4;0.0;139.3
15.01.2020 11:00;20.4;28.5;0.6;0.30;;7.0;0.6;54.1;2.4;0.0;260.0
15.01.2020 12:00;;;;;;9.8;0.6;;4.4;0.0;340.3
15.01.2020 13:00;;;;0.20;;10.3;0.6;;6.6;0.0;380.3
15.01.2020 14:00;55.0;15.0;0.9;0.20;;8.7;0.4;21.5;9.2;0.0;368.5
15.01.2020 15:00;86.5;4.7;0.4;0.10;;3.1;0.1;5.5;11.8;0.0;295.8
15.01.2020 16:00;87.7;4.6;0.3;0.10;;2.7;0.1;5.2;11.7;0.0;195.0
15.01.2020 17:00;85.5;5.4;0.3;0.10;;2.7;0.1;5.7;10.6;0.0;56.3
15.01.2020 18:00;82.0;8.4;0.2;0.20;;2.9;0.2;8.6;9.2;0.0;0.3
15.01.2020 19:00;76.3;10.2;0.3;0.20;;3.5;0.2;10.4;8.3;0.0;0.0
15.01.2020 20:00;75.5;8.8;0.3;0.20;;3.4;0.2;8.9;7.7;0.0;0.0
15.01.2020 21:00;71.7;10.3;0.2;0.20;;4.4;0.2;10.4;7.1;0.0;0.0
15.01.2020 22:00;69.8;9.5;0.2;0.20;;5.0;0.3;9.7;7.2;0.0;0.0
15.01.2020 23:00;60.5;12.6;0.2;0.20;;6.0;0.3;12.8;6.0;0.0;0.0
16.01.2020 00:00;57.2;12.4;0.3;0.20;;7.2;0.4;12.6;5.3;0.0;0.0
16.01.2020 01:00;58.7;13.0;0.2;0.20;;7.1;0.3;13.1;5.1;0.0;0.0
16.01.2020 02:00;51.2;11.6;0.2;0.20;;6.9;0.3;11.7;4.5;0.0;0.0
16.01.2020 03:00;42.1;12.4;0.2;0.20;;6.9;0.3;12.5;3.8;0.0;0.0
16.01.2020 04:00;35.9;13.9;0.2;0.20;;7.2;0.3;14.0;2.9;0.0;0.0
16.01.2020 05:00;37.4;10.3;0.2;0.20;;6.4;0.3;10.4;2.0;0.0;0.0
16.01.2020 06:00;35.9;12.4;0.2;0.20;;5.7;0.3;12.7;1.4;0.0;0.0
16.01.2020 07:00;22.8;23.9;0.2;0.20;;4.9;0.3;26.7;0.4;0.0;0.0
16.01.2020 08:00;7.2;42.0;0.2;0.20;;5.2;0.5;52.1;-0.1;0.0;0.0
16.01.2020 09:00;9.5;42.7;0.4;0.40;;23.3;1.8;73.1;-0.6;0.0;15.5
16.01.2020 10:00;11.8;39.4;0.5;0.40;;16.9;1.3;78.3;0.7;0.0;134.8
16.01.2020 11:00;22.4;26.5;0.4;0.20;;7.5;0.7;50.2;3.0;0.0;254.3
16.01.2020 12:00;34.6;20.4;0.4;0.20;;7.9;0.6;34.7;5.3;0.0;339.7
16.01.2020 13:00;46.5;16.3;0.5;0.20;;9.0;0.5;24.9;7.1;0.0;376.0
16.01.2020 14:00;48.4;17.5;0.9;0.20;;9.8;0.5;25.6;8.1;0.0;360.2
16.01.2020 15:00;56.1;14.2;0.7;0.20;;10.1;0.4;18.7;8.9;0.0;295.3
16.01.2020 16:00;57.9;15.9;0.8;0.20;;9.9;0.4;19.1;9.1;0.0;186.0
16.01.2020 17:00;40.6;29.3;0.6;0.40;;10.7;0.5;32.5;8.0;0.0;58.7
16.01.2020 18:00;28.6;32.9;0.4;0.30;;10.9;0.6;33.7;5.3;0.0;0.8
16.01.2020 19:00;17.7;49.0;0.3;0.30;;11.9;0.9;53.0;3.4;0.0;0.0
16.01.2020 20:00;23.8;35.8;0.3;0.30;;12.2;0.7;37.4;2.8;0.0;0.0
16.01.2020 21:00;23.7;33.5;0.2;0.30;;10.8;0.7;34.4;1.7;0.0;0.0
16.01.2020 22:00;18.5;33.3;0.2;0.60;;10.5;0.7;34.3;0.4;0.0;0.0
16.01.2020 23:00;23.4;26.2;0.2;0.50;;10.3;0.6;28.5;0.0;0.0;0.0
17.01.2020 00:00;32.4;18.4;0.2;0.30;;10.1;0.5;18.8;0.1;0.0;0.0
17.01.2020 01:00;34.0;15.2;0.2;0.20;;9.9;0.5;15.4;-0.2;0.0;0.0
17.01.2020 02:00;28.4;15.8;0.2;0.20;;9.9;0.5;16.0;-1.0;0.0;0.0
17.01.2020 03:00;32.9;12.8;0.1;0.20;;9.7;0.4;13.0;-1.0;0.0;0.0
17.01.2020 04:00;27.0;12.0;0.1;0.20;;9.1;0.4;12.3;-1.5;0.0;0.0
17.01.2020 05:00;30.0;12.5;0.1;0.20;;8.9;0.5;12.7;-1.5;0.0;0.0
17.01.2020 06:00;27.2;13.2;0.1;0.20;;8.5;0.4;13.7;-1.6;0.0;0.0
17.01.2020 07:00;18.9;22.3;0.2;0.20;;8.7;0.5;23.8;-2.0;0.0;0.0
17.01.2020 08:00;7.0;41.1;0.2;0.30;;8.8;0.8;60.6;-1.8;0.0;0.0
17.01.2020 09:00;6.2;37.8;0.4;0.30;;9.2;0.9;63.5;-2.1;0.0;24.8
17.01.2020 10:00;6.5;34.6;1.1;0.40;;12.2;1.0;71.5;-0.7;0.0;79.0
17.01.2020 11:00;5.6;35.8;1.4;0.40;;16.0;1.2;79.9;-0.1;0.0;62.5
17.01.2020 12:00;4.7;38.0;1.5;0.40;;18.2;1.4;98.7;0.5;0.0;53.5
17.01.2020 13:00;4.0;38.8;1.8;0.50;;17.7;1.5;114.6;1.0;0.0;51.8
17.01.2020 14:00;3.6;36.6;1.3;0.40;;17.8;1.5;107.4;1.5;0.2;50.5
17.01.2020 15:00;4.2;41.5;1.5;0.50;;26.2;1.9;119.9;2.1;1.1;30.2
17.01.2020 16:00;22.9;36.4;0.5;0.30;;13.0;0.8;44.4;3.5;1.6;15.0
17.01.2020 17:00;45.4;27.5;0.3;0.20;;6.1;0.5;29.0;4.7;0.7;4.2
17.01.2020 18:00;42.6;29.1;0.3;0.20;;4.6;0.4;29.7;4.1;0.3;0.0
17.01.2020 19:00;35.8;35.8;0.3;0.20;;4.3;0.4;36.3;4.3;0.0;0.0
17.01.2020 20:00;35.4;29.1;0.3;0.20;;6.4;0.6;29.5;4.0;0.1;0.0
17.01.2020 21:00;41.6;21.8;0.3;0.20;;7.8;0.5;22.0;4.4;0.3;0.0
17.01.2020 22:00;51.1;16.0;0.3;0.20;;6.5;0.3;16.2;4.9;0.1;0.0
17.01.2020 23:00;56.1;13.2;0.2;0.20;;6.0;0.2;13.4;5.0;0.0;0.0
18.01.2020 00:00;54.9;12.6;0.3;0.20;;5.6;0.2;12.8;4.7;0.0;0.0
18.01.2020 01:00;52.9;13.1;0.3;0.20;;5.9;0.2;13.2;4.6;0.0;0.0
18.01.2020 02:00;56.6;9.6;0.2;0.20;;4.7;0.2;9.8;4.4;0.1;0.0
18.01.2020 03:00;61.0;7.3;0.2;0.20;;3.4;0.1;7.5;3.8;0.0;0.0
18.01.2020 04:00;61.8;5.6;0.2;0.20;;2.8;0.1;5.7;3.6;0.0;0.0
18.01.2020 05:00;58.4;6.0;0.2;0.20;;3.4;0.1;6.1;2.9;0.0;0.0
18.01.2020 06:00;56.8;6.1;0.2;0.20;;3.9;0.1;6.2;2.4;0.0;0.0
18.01.2020 07:00;49.0;9.2;0.2;0.20;;3.5;0.1;9.4;1.5;0.0;0.0
18.01.2020 08:00;47.1;11.6;0.1;0.20;;3.3;0.1;11.8;1.1;0.0;0.0
18.01.2020 09:00;42.8;14.0;0.1;0.20;;3.0;0.2;15.1;0.3;0.0;16.8
18.01.2020 10:00;45.8;13.7;0.2;0.20;;3.0;0.2;16.7;1.4;0.0;143.3
18.01.2020 11:00;51.8;9.6;0.2;0.20;;2.9;0.2;13.2;3.3;0.0;269.0
18.01.2020 12:00;65.8;5.5;0.5;0.20;;2.4;0.1;7.3;5.4;0.0;357.2
18.01.2020 13:00;74.1;3.6;0.4;0.20;;2.0;0.1;4.7;6.1;0.0;400.5
18.01.2020 14:00;80.5;2.6;0.5;0.10;;1.4;0.0;3.3;6.5;0.0;393.8
18.01.2020 15:00;78.7;3.6;0.5;0.10;;1.7;0.1;4.4;6.3;0.0;313.2
18.01.2020 16:00;76.9;5.0;0.5;0.20;;1.8;0.1;5.7;5.3;0.0;121.3
18.01.2020 17:00;53.4;17.9;0.4;0.60;;2.3;0.2;19.6;4.3;0.0;63.8
18.01.2020 18:00;58.0;14.2;0.3;0.30;;3.2;0.2;14.6;2.8;0.0;1.2
18.01.2020 19:00;45.1;23.1;0.3;0.70;;3.6;0.4;23.5;1.7;0.0;0.0
18.01.2020 20:00;58.0;10.4;0.3;0.30;;2.6;0.2;10.6;1.2;0.0;0.0
18.01.2020 21:00;24.8;24.3;0.2;0.60;;4.0;0.5;25.2;-0.8;0.0;0.0
18.01.2020 22:00;54.5;9.2;0.2;0.20;;4.0;0.3;9.3;-0.4;0.0;0.0
18.01.2020 23:00;58.2;9.0;0.3;0.20;;3.6;0.2;9.1;-1.1;0.0;0.0
19.01.2020 00:00;44.6;16.6;0.4;0.30;;3.9;0.3;16.8;-1.3;0.0;0.0
19.01.2020 01:00;39.5;19.7;0.5;0.30;;5.0;0.3;19.9;-1.8;0.0;0.0
19.01.2020 02:00;37.3;17.1;0.5;0.20;;4.8;0.3;17.3;-2.2;0.0;0.0
19.01.2020 03:00;30.7;14.6;0.2;0.20;;4.1;0.3;14.8;-2.9;0.0;0.0
19.01.2020 04:00;43.3;10.4;0.2;0.20;;4.0;0.2;10.5;-2.2;0.0;0.0
19.01.2020 05:00;48.9;9.4;0.3;0.20;;3.8;0.2;9.6;-1.5;0.0;0.0
19.01.2020 06:00;42.0;10.8;0.3;0.20;;4.3;0.2;10.9;-1.5;0.0;0.0
19.01.2020 07:00;53.5;7.7;0.3;0.20;;4.7;0.2;7.8;-0.8;0.0;0.0
19.01.2020 08:00;45.7;11.4;0.5;0.20;;4.7;0.3;11.6;-1.6;0.0;0.0
19.01.2020 09:00;39.5;14.8;0.6;0.20;;5.3;0.3;15.7;-1.8;0.0;17.0
19.01.2020 10:00;41.2;12.1;0.6;0.20;;6.5;0.3;15.4;-1.1;0.0;147.0
19.01.2020 11:00;47.9;10.1;0.6;0.20;;5.9;0.3;14.1;0.7;0.0;270.3
19.01.2020 12:00;60.2;6.6;0.4;0.20;;4.8;0.2;9.1;2.3;0.0;356.3
19.01.2020 13:00;70.0;4.1;0.3;0.20;;3.6;0.1;5.4;3.5;0.0;407.5
19.01.2020 14:00;72.4;3.6;0.3;0.20;;3.4;0.1;4.7;4.0;0.0;391.7
19.01.2020 15:00;74.7;3.1;0.3;0.20;;3.5;0.1;3.8;3.9;0.0;303.0
19.01.2020 16:00;70.5;3.8;0.3;0.20;;4.8;0.1;4.4;3.0;0.0;192.7
19.01.2020 17:00;65.4;5.0;0.3;0.20;;5.6;0.2;5.4;2.1;0.0;57.2
19.01.2020 18:00;59.3;7.3;0.3;0.20;;6.5;0.2;7.5;1.4;0.0;1.3
19.01.2020 19:00;57.6;7.8;0.2;0.20;;6.6;0.2;8.0;1.4;0.0;0.0
19.01.2020 20:00;60.6;6.6;0.2;0.20;;5.7;0.2;6.7;0.9;0.0;0.0
19.01.2020 21:00;61.1;6.5;0.3;0.20;;5.5;0.2;6.7;0.5;0.0;0.0
19.01.2020 22:00;58.5;7.4;0.3;0.20;;5.5;0.2;7.6;0.3;0.0;0.0
19.01.2020 23:00;59.9;6.1;0.2;0.20;;6.3;0.2;6.2;0.3;0.0;0.0
20.01.2020 00:00;58.1;6.6;0.2;0.20;;7.3;0.2;6.7;0.1;0.0;0.0
20.01.2020 01:00;58.1;6.4;0.3;0.20;;8.3;0.2;6.6;0.3;0.0;0.0
20.01.2020 02:00;58.2;5.9;0.3;0.20;;8.9;0.2;6.1;0.4;0.0;0.0
20.01.2020 03:00;53.8;7.0;0.2;0.20;;9.7;0.2;7.1;-0.1;0.0;0.0
20.01.2020 04:00;53.7;7.2;0.2;0.20;;10.9;0.2;7.4;-0.4;0.0;0.0
20.01.2020 05:00;51.5;8.4;0.3;0.20;;11.5;0.2;8.6;-0.8;0.0;0.0
20.01.2020 06:00;51.1;8.4;0.3;0.20;;11.4;0.2;8.6;-1.0;0.0;0.0
20.01.2020 07:00;50.6;9.8;0.3;0.20;;11.2;0.2;10.0;-1.2;0.0;0.0
20.01.2020 08:00;54.3;8.3;0.2;0.20;;11.0;0.2;8.5;-0.8;0.0;0.0
20.01.2020 09:00;54.6;9.8;0.3;0.20;;11.2;0.2;10.2;-0.6;0.0;20.2
20.01.2020 10:00;56.5;9.5;0.3;0.20;;11.1;0.2;10.8;0.1;0.0;145.5
20.01.2020 11:00;58.2;8.3;0.2;0.20;;11.1;0.2;10.1;0.8;0.0;270.8
20.01.2020 12:00;58.9;8.4;0.2;0.20;;10.9;0.2;10.8;1.4;0.0;353.8
20.01.2020 13:00;60.4;8.2;0.2;0.20;;10.2;0.2;10.6;2.2;0.0;398.3
20.01.2020 14:00;61.9;8.3;0.2;0.20;;9.5;0.2;10.6;2.7;0.0;384.7
20.01.2020 15:00;62.1;8.7;0.3;0.20;;8.7;0.2;10.9;3.0;0.0;314.7
20.01.2020 16:00;61.4;9.8;0.3;0.20;;8.3;0.2;11.5;2.8;0.0;203.0
20.01.2020 17:00;57.3;12.7;0.2;0.20;;9.3;0.2;13.8;2.1;0.0;70.0
20.01.2020 18:00;56.6;12.4;0.2;0.20;;9.1;0.2;12.7;1.1;0.0;1.7
20.01.2020 19:00;54.6;12.4;0.2;0.20;;9.0;0.2;12.5;0.5;0.0;0.0
20.01.2020 20:00;49.6;14.3;0.2;0.20;;9.5;0.3;14.4;-0.3;0.0;0.0
20.01.2020 21:00;46.3;15.1;0.3;0.20;;10.4;0.3;15.2;-0.8;0.0;0.0
20.01.2020 22:00;47.7;12.9;0.3;0.20;;11.6;0.3;13.1;-1.4;0.0;0.0
20.01.2020 23:00;44.4;13.4;0.2;0.20;;12.2;0.4;13.6;-1.9;0.0;0.0
21.01.2020 00:00;42.1;14.0;0.3;0.20;;13.2;0.4;14.1;-1.9;0.0;0.0
21.01.2020 01:00;41.0;13.5;0.2;0.20;;14.0;0.4;13.6;-2.1;0.0;0.0
21.01.2020 02:00;29.6;14.8;0.3;0.20;;14.0;0.4;15.0;-3.5;0.0;0.0
21.01.2020 03:00;23.7;17.5;0.5;0.20;;14.7;0.4;18.3;-3.8;0.0;0.0
21.01.2020 04:00;22.1;14.7;0.2;0.20;;15.1;0.4;15.0;-4.5;0.0;0.0
21.01.2020 05:00;17.5;17.0;0.2;0.30;;16.3;0.4;18.1;-4.9;0.0;0.0
21.01.2020 06:00;16.6;18.4;0.2;0.20;;16.8;0.5;19.1;-4.4;0.0;0.0
21.01.2020 07:00;7.6;26.0;0.4;0.30;;16.8;0.5;33.3;-4.4;0.0;0.0
21.01.2020 08:00;4.1;41.4;0.5;0.30;;18.3;0.8;73.2;-3.8;0.0;0.0
21.01.2020 09:00;3.0;41.3;0.5;0.30;;18.3;0.9;82.0;-4.3;0.0;12.5
21.01.2020 10:00;5.4;37.2;0.7;0.30;;18.4;1.0;110.2;-4.0;0.0;93.8
21.01.2020 11:00;10.8;44.0;0.9;0.30;;21.5;1.0;110.4;-2.5;0.0;181.2
21.01.2020 12:00;29.2;21.1;0.7;0.30;;22.2;0.6;39.3;-0.8;0.0;441.2
21.01.2020 13:00;40.7;14.1;0.4;0.20;;22.0;0.5;21.0;0.4;0.0;399.7
21.01.2020 14:00;42.1;15.5;0.5;0.20;;21.9;0.5;22.5;1.1;0.0;377.5
21.01.2020 15:00;45.9;14.7;0.4;0.20;;20.2;0.4;19.3;1.6;0.0;301.3
21.01.2020 16:00;42.3;17.9;0.4;0.20;;20.3;0.4;22.4;2.1;0.0;204.0
21.01.2020 17:00;38.5;21.8;0.4;0.20;;19.4;0.4;24.3;1.6;0.0;73.5
21.01.2020 18:00;15.4;39.5;0.3;0.30;;20.6;0.8;43.2;0.0;0.0;1.2
21.01.2020 19:00;9.0;42.8;0.3;0.30;;20.6;0.8;47.0;-1.0;0.0;0.0
21.01.2020 20:00;6.3;34.9;0.2;0.30;;21.0;0.9;39.7;-1.9;0.0;0.0
21.01.2020 21:00;5.3;40.8;0.4;0.40;;23.7;1.1;47.5;-2.2;0.0;0.0
21.01.2020 22:00;5.4;37.9;0.3;0.30;;24.1;1.0;43.1;-2.4;0.0;0.0
21.01.2020 23:00;5.7;34.7;0.3;0.30;;23.1;0.9;37.1;-2.6;0.0;0.0
22.01.2020 00:00;4.7;33.3;0.3;0.30;;23.2;0.8;36.9;-3.2;0.0;0.0
22.01.2020 01:00;5.6;28.6;0.2;0.30;;24.4;0.8;29.7;-3.6;0.0;0.0
22.01.2020 02:00;6.7;27.6;0.2;0.30;;24.3;0.8;28.3;-3.4;0.0;0.0
22.01.2020 03:00;6.0;24.9;0.2;0.30;;24.3;0.8;25.3;-3.7;0.0;0.0
22.01.2020 04:00;6.2;24.4;0.3;0.30;;24.1;0.7;24.7;-3.5;0.0;0.0
22.01.2020 05:00;5.2;23.6;0.2;0.30;;25.7;0.8;24.5;-3.2;0.0;0.0
22.01.2020 06:00;3.9;26.5;0.2;0.30;;27.0;0.8;29.5;-2.8;0.0;0.0
22.01.2020 07:00;2.0;29.2;0.3;0.30;;27.2;0.9;43.3;-3.3;0.0;0.0
22.01.2020 08:00;1.5;34.1;0.5;0.30;;28.3;1.0;68.8;-3.6;0.0;0.0
22.01.2020 09:00;3.6;32.2;0.4;0.30;;31.6;1.0;61.7;-4.0;0.0;15.7
22.01.2020 10:00;6.9;30.8;0.6;0.30;;31.6;1.1;81.4;-3.0;0.0;135.7
