Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
01.03.2006;90.5;9.2;0.9;0.22;11.1;;;9.9;-1.1;0.1;136.7
02.03.2006;85.9;17.2;1.3;0.27;14.7;;;18.6;-2.9;1.5;89.7
03.03.2006;87.4;8.2;0.7;0.21;6.1;;;8.8;4.4;4.6;85.6
04.03.2006;89.4;7.1;0.5;0.21;5.7;;;7.4;5.8;18.0;43.5
05.03.2006;101.7;10.1;1.5;0.29;9.0;;;11.1;-1.7;8.0;134.6
06.03.2006;101.5;15.5;1.0;0.27;16.9;;;17.8;-1.7;0.3;127.7
07.03.2006;94.1;16.8;1.2;0.27;13.7;;;19.2;-1.3;0.6;166.6
08.03.2006;80.0;22.1;1.3;0.30;11.7;;;24.5;1.5;9.4;57.2
09.03.2006;95.3;7.7;0.4;0.18;4.7;;;8.1;8.5;3.0;109.5
10.03.2006;93.1;8.2;0.1;0.20;6.2;;;8.7;3.7;2.9;91.4
11.03.2006;91.6;10.6;0.3;0.23;5.7;;;11.3;1.7;3.1;56.3
12.03.2006;100.2;7.1;1.4;0.29;16.7;;;7.5;-3.1;0.0;127.3
13.03.2006;102.1;12.2;2.1;0.33;24.0;;;13.1;-3.9;0.0;152.5
14.03.2006;103.9;19.9;2.2;0.39;40.4;;;21.5;-2.1;0.0;181.2
15.03.2006;113.7;27.1;2.2;0.44;49.1;;;29.3;-0.7;0.0;175.9
16.03.2006;100.5;28.2;1.7;0.44;59.8;;;30.6;0.1;0.0;157.7
17.03.2006;96.2;30.4;1.3;0.49;67.5;;;31.9;0.8;0.0;143.9
18.03.2006;100.7;26.7;1.0;0.55;69.9;;;27.7;-0.5;0.0;102.4
19.03.2006;122.1;26.0;2.4;0.70;71.7;;;26.9;3.0;0.0;178.0
20.03.2006;109.5;30.0;1.9;0.47;71.4;;;34.7;5.3;0.0;117.0
21.03.2006;79.4;31.9;1.1;0.41;47.8;;;39.0;6.4;7.2;43.9
22.03.2006;97.1;24.5;0.8;0.35;26.5;;;31.6;7.4;0.9;122.8
23.03.2006;68.1;31.8;0.6;0.38;23.6;;;36.8;7.2;1.3;89.0
24.03.2006;76.6;27.9;0.7;0.36;25.6;;;30.4;6.7;7.0;73.7
25.03.2006;97.9;12.2;0.4;0.19;9.9;;;12.5;11.0;0.0;154.2
26.03.2006;96.9;12.3;0.8;0.20;8.1;;;12.6;14.5;0.0;194.6
27.03.2006;92.9;12.8;1.0;0.19;14.6;;;13.4;14.6;9.6;126.2
28.03.2006;99.2;10.6;0.3;0.19;5.4;;;10.9;7.2;33.8;37.7
29.03.2006;;7.9;0.3;0.20;3.9;;;8.5;7.2;2.7;161.6
30.03.2006;68.8;13.0;0.6;0.21;6.5;;;14.0;7.7;17.0;53.0
31.03.2006;99.9;7.2;0.3;0.18;5.9;;;7.8;12.3;5.9;181.0
01.04.2006;89.7;13.0;0.9;0.23;10.3;;;14.8;9.4;0.0;119.0
02.04.2006;96.3;6.6;0.5;0.18;8.4;;;7.0;9.8;1.3;107.6
03.04.2006;101.8;5.4;0.2;0.20;5.0;;;5.7;8.3;0.5;186.1
04.04.2006;107.1;13.5;0.7;0.26;12.1;;;16.7;7.2;0.0;233.2
05.04.2006;97.0;23.0;0.5;0.32;9.2;;;26.7;2.3;38.9;19.8
06.04.2006;103.6;11.8;0.8;0.26;10.0;;;12.8;2.2;0.0;202.1
07.04.2006;120.5;18.8;1.4;0.32;22.9;;;22.9;4.3;0.0;241.3
08.04.2006;134.3;15.3;1.2;0.29;27.2;;;16.7;8.7;0.0;241.0
09.04.2006;102.9;9.9;0.8;0.25;17.4;;;10.2;7.3;29.4;23.1
10.04.2006;81.9;13.9;0.4;0.27;3.8;;;14.4;2.7;41.6;32.9
11.04.2006;100.7;12.7;0.5;0.25;14.9;;;13.5;3.5;0.3;157.7
12.04.2006;;13.5;0.8;0.25;14.5;;;14.3;4.4;1.2;84.1
13.04.2006;86.9;14.5;0.7;0.24;19.5;;;15.3;6.8;0.0;61.6
14.04.2006;101.2;10.0;0.8;0.22;16.7;;;10.5;11.9;0.0;228.3
15.04.2006;69.1;16.5;1.1;0.28;17.8;;;18.4;8.7;7.6;52.8
16.04.2006;99.8;5.5;0.5;0.20;8.5;;;5.7;11.0;4.1;129.3
17.04.2006;98.4;7.2;0.7;0.19;8.3;;;8.4;9.6;0.1;209.9
18.04.2006;108.7;8.7;0.6;0.20;11.0;;;9.8;10.9;0.0;202.8
19.04.2006;116.4;14.1;1.0;0.24;17.2;;;17.0;10.1;0.0;251.3
20.04.2006;130.0;15.4;0.8;0.28;20.9;;;18.6;11.4;0.0;257.6
21.04.2006;134.6;15.5;0.9;0.26;19.6;;;18.5;12.8;0.0;266.3
22.04.2006;137.5;9.6;0.8;0.26;15.9;;;10.3;13.9;0.0;236.5
23.04.2006;115.1;9.3;0.6;0.23;13.5;;;9.9;14.2;4.6;206.1
24.04.2006;118.6;12.5;0.7;0.21;12.5;;;16.2;13.3;8.4;256.3
25.04.2006;106.8;13.1;0.5;0.22;14.1;;;14.9;13.3;0.1;147.9
26.04.2006;104.6;12.1;0.3;0.23;16.0;;;13.4;12.2;13.3;129.7
27.04.2006;83.7;10.4;0.3;0.22;12.4;;;12.2;12.1;1.2;158.5
28.04.2006;71.6;14.6;0.3;0.25;13.4;;;15.4;10.9;0.4;53.3
29.04.2006;99.5;10.3;0.7;0.26;18.4;;;10.7;8.0;0.0;170.0
30.04.2006;112.3;8.0;0.7;0.21;11.5;;;8.6;6.3;0.0;282.2
01.05.2006;96.3;13.2;0.8;0.23;16.1;;;15.2;8.8;0.0;198.8
02.05.2006;127.8;16.1;1.2;0.26;26.9;;;21.1;13.8;0.0;261.1
03.05.2006;132.5;16.0;1.1;0.24;25.5;;;19.0;15.4;0.0;270.4
04.05.2006;150.0;18.4;1.0;0.25;25.7;;;22.1;16.4;0.0;279.1
05.05.2006;119.8;15.0;0.6;0.23;20.3;;;16.2;14.0;8.2;116.4
06.05.2006;95.7;9.4;0.2;0.21;16.4;;;10.0;13.4;2.3;100.1
07.05.2006;98.6;8.0;0.2;0.20;11.0;;;8.3;13.1;1.6;155.0
08.05.2006;90.2;11.3;0.2;0.20;10.2;;;12.3;11.7;28.1;63.9
09.05.2006;98.9;8.4;0.1;0.18;4.9;;;8.9;7.7;8.3;77.0
10.05.2006;76.5;10.7;0.4;0.23;10.1;;;11.9;8.1;1.2;81.1
11.05.2006;114.0;14.8;0.7;0.29;20.9;;;17.7;11.6;0.0;205.3
12.05.2006;130.5;12.7;0.6;0.26;17.8;;;15.4;13.6;1.2;245.2
13.05.2006;115.3;6.8;0.4;0.18;10.6;;;7.0;14.1;6.4;181.3
14.05.2006;111.9;6.3;0.2;0.20;7.9;;;6.6;14.5;0.0;305.8
15.05.2006;112.6;11.3;0.8;0.20;13.7;;;13.7;15.8;0.0;221.5
16.05.2006;102.8;14.1;0.6;0.20;16.3;;;15.9;15.9;2.8;123.6
17.05.2006;103.6;13.9;0.9;0.22;17.9;;;16.1;18.5;0.0;199.5
18.05.2006;89.9;11.8;0.5;0.18;16.8;;;13.0;15.4;20.0;48.3
19.05.2006;98.9;5.7;0.1;0.15;8.0;;;6.2;13.6;0.2;245.2
20.05.2006;81.9;5.6;0.3;0.16;11.3;;;6.1;13.2;0.3;147.4
21.05.2006;95.5;5.2;0.2;0.17;6.1;;;5.5;15.1;0.1;230.3
22.05.2006;103.0;9.7;0.6;0.18;13.2;;;12.6;13.0;9.6;134.6
23.05.2006;99.0;5.6;0.3;0.19;10.9;;;6.1;12.7;0.1;285.9
24.05.2006;112.0;7.8;0.3;0.19;11.6;;;9.1;11.8;0.0;309.4
25.05.2006;104.7;5.0;0.4;0.18;8.9;;;5.4;13.0;0.0;158.4
26.05.2006;83.4;5.7;0.3;0.15;6.0;;;6.4;17.0;0.0;253.8
27.05.2006;57.2;5.4;0.2;0.13;7.6;;;6.0;18.0;0.3;167.5
28.05.2006;52.8;4.3;0.1;0.12;5.3;;;4.7;17.4;1.2;139.8
29.05.2006;91.0;6.1;0.1;0.15;4.7;;;6.8;12.1;10.8;94.7
30.05.2006;96.5;4.8;0.2;0.16;4.2;;;5.2;7.5;5.6;228.0
31.05.2006;93.3;6.1;0.3;0.18;4.4;;;6.5;7.3;2.0;206.9
01.06.2006;90.3;7.8;0.5;0.19;6.5;;;9.1;7.6;0.8;137.8
02.06.2006;91.3;8.6;0.6;0.19;6.0;;;9.6;7.7;0.1;226.8
03.06.2006;126.3;8.2;0.9;0.20;9.3;;;9.0;11.3;0.0;334.5
04.06.2006;108.1;7.0;0.8;0.20;13.0;;;7.5;13.6;0.0;278.2
05.06.2006;108.7;6.3;0.7;0.17;9.0;;;7.0;13.3;0.0;310.7
06.06.2006;112.9;8.6;0.6;0.17;11.1;;;9.9;14.3;0.0;321.8
07.06.2006;117.1;9.2;0.9;0.18;9.0;;;10.1;13.4;0.0;322.6
08.06.2006;134.6;11.8;0.8;0.18;9.4;;;14.3;14.4;0.0;337.7
09.06.2006;141.1;13.0;0.9;0.21;13.3;;;15.1;15.6;0.0;331.6
10.06.2006;149.4;9.1;1.0;0.20;14.7;;;9.9;17.2;0.0;321.0
11.06.2006;133.5;8.1;0.9;0.19;14.9;;;8.9;18.4;0.0;337.3
12.06.2006;154.8;11.2;1.3;0.20;14.9;;;12.7;18.9;0.0;322.7
13.06.2006;170.8;13.4;0.9;0.21;22.2;;;15.3;20.6;0.0;317.0
14.06.2006;172.9;13.5;0.8;0.24;23.8;;;15.3;21.5;0.0;316.3
15.06.2006;177.0;11.4;1.5;0.21;22.3;;;12.6;22.4;0.0;309.0
16.06.2006;130.7;18.2;2.2;0.22;34.8;;;20.4;20.8;0.2;200.3
17.06.2006;113.5;10.2;1.0;0.16;33.7;;;11.2;21.3;0.4;223.9
18.06.2006;110.7;9.6;0.4;0.16;19.2;;;11.0;19.4;0.1;261.0
19.06.2006;109.8;12.5;0.5;0.17;21.3;;;14.0;19.9;11.2;226.6
20.06.2006;128.6;17.3;1.2;0.22;48.2;;;21.1;21.8;0.0;220.5
21.06.2006;;12.9;1.0;0.18;41.5;;;14.7;22.6;0.0;288.2
22.06.2006;91.2;12.4;0.3;0.17;16.1;;;13.7;19.0;0.0;90.3
23.06.2006;116.7;9.0;0.5;0.16;13.1;;;10.5;20.2;0.0;316.8
24.06.2006;144.5;10.9;0.8;0.20;19.3;;;11.9;20.6;1.4;279.8
25.06.2006;121.8;7.2;0.4;0.17;15.8;;;7.9;20.3;14.0;226.5
26.06.2006;121.5;8.5;0.3;0.16;14.2;;;9.6;20.1;0.1;292.1
27.06.2006;126.5;11.6;0.6;0.18;16.5;;;13.8;20.4;6.7;233.1
28.06.2006;115.2;8.5;0.3;0.14;14.1;;;9.3;20.3;0.5;268.2
29.06.2006;125.4;11.1;0.4;0.20;17.0;;;12.9;20.8;0.0;289.5
30.06.2006;145.5;10.2;0.5;0.19;14.9;;;12.4;20.6;0.0;327.5
01.07.2006;146.7;8.5;0.5;0.18;14.4;;;9.3;20.6;0.0;326.7
02.07.2006;144.4;8.6;0.6;0.20;15.8;;;9.3;20.7;0.0;321.4
03.07.2006;159.9;12.5;0.9;0.20;17.9;;;14.3;22.3;0.0;312.6
04.07.2006;168.7;14.3;0.7;0.21;26.1;;;15.6;23.2;0.0;236.5
05.07.2006;159.3;9.0;0.7;0.17;23.8;;;9.6;21.9;16.3;247.5
06.07.2006;125.4;9.0;0.2;0.16;11.2;;;9.7;18.2;0.1;138.4
07.07.2006;99.0;9.6;0.2;0.16;11.5;;;10.6;18.2;0.0;175.6
08.07.2006;103.8;7.3;0.2;0.16;14.4;;;8.0;19.8;0.0;308.4
09.07.2006;94.6;7.8;0.4;0.18;15.4;;;8.5;20.0;0.0;169.0
10.07.2006;116.2;9.4;0.3;0.17;14.2;;;10.9;22.0;0.0;324.7
11.07.2006;139.4;10.5;0.6;0.20;20.6;;;11.7;23.9;0.0;304.2
12.07.2006;138.7;12.2;0.6;0.20;20.1;;;14.2;23.7;0.0;249.5
13.07.2006;160.3;11.8;0.4;0.20;22.4;;;13.8;22.1;0.0;257.6
14.07.2006;170.4;11.3;0.6;0.20;24.9;;;13.4;22.7;0.0;298.4
15.07.2006;153.0;7.1;0.4;0.20;30.9;;;7.6;22.7;0.0;245.6
16.07.2006;141.5;7.1;0.6;0.18;19.0;;;7.5;22.2;0.0;311.0
17.07.2006;162.4;12.3;0.8;0.19;17.9;;;14.1;22.0;0.0;312.4
18.07.2006;175.4;15.7;0.7;0.23;23.6;;;17.2;22.5;0.0;266.8
19.07.2006;179.5;15.2;0.7;0.23;24.5;;;17.1;24.4;0.0;297.8
20.07.2006;172.3;13.4;1.1;0.20;30.8;;;14.3;25.9;0.0;265.2
21.07.2006;164.4;15.0;0.5;0.20;30.5;;;16.7;25.3;0.0;294.2
22.07.2006;151.2;9.9;0.6;0.20;25.1;;;10.9;24.5;0.0;254.8
23.07.2006;136.3;7.8;0.3;0.17;22.5;;;8.5;23.9;0.0;282.0
24.07.2006;154.3;12.2;0.5;0.19;21.5;;;14.3;24.9;0.0;298.2
25.07.2006;163.8;11.3;0.6;0.19;22.4;;;12.6;25.8;0.0;282.6
26.07.2006;157.1;12.6;0.4;0.19;15.8;;;13.7;23.8;0.0;177.0
27.07.2006;170.5;11.4;0.4;0.19;19.0;;;12.6;24.2;0.0;276.7
28.07.2006;130.8;10.4;0.4;0.16;16.7;;;11.3;21.8;0.0;185.4
29.07.2006;134.0;11.7;0.2;0.17;13.4;;;12.9;20.7;0.0;233.5
30.07.2006;136.1;10.0;0.3;0.17;15.4;;;10.9;22.3;0.0;257.3
31.07.2006;;10.6;0.3;0.16;13.0;;;11.7;21.1;0.0;111.6
01.08.2006;;;;;;;;;19.6;0.0;119.3
02.08.2006;;;;;;;;;18.9;2.9;229.2
03.08.2006;78.0;6.1;0.2;0.12;6.0;;;6.6;14.1;21.6;111.3
04.08.2006;76.8;6.6;0.2;0.15;7.2;;;7.2;14.2;8.2;106.8
05.08.2006;90.1;4.5;0.1;0.16;9.0;;;4.8;15.7;7.0;112.4
06.08.2006;95.8;6.2;0.2;0.18;10.1;;;6.6;14.6;3.7;114.0
07.08.2006;110.4;9.8;0.3;0.20;12.7;;;11.7;16.1;0.1;177.0
08.08.2006;140.8;9.2;0.6;0.20;17.5;;;11.8;17.8;0.0;282.6
09.08.2006;104.8;8.1;0.5;0.15;12.4;;;8.6;17.8;0.0;246.1
10.08.2006;94.9;8.4;0.4;0.15;15.7;;;9.4;16.7;0.0;140.5
11.08.2006;69.4;10.1;0.4;0.16;16.1;;;10.7;13.4;20.6;31.5
12.08.2006;77.4;4.4;0.2;0.13;5.8;;;4.6;12.2;21.4;133.0
13.08.2006;71.0;4.0;0.2;0.12;5.3;;;4.1;11.7;10.5;59.8
14.08.2006;97.4;6.3;0.3;0.14;7.8;;;6.6;13.2;0.5;80.2
15.08.2006;119.7;9.6;0.6;0.17;9.9;;;10.8;15.7;1.5;260.7
16.08.2006;110.2;7.4;0.3;0.18;9.9;;;7.7;17.2;22.7;180.4
17.08.2006;112.1;10.4;0.6;0.21;14.3;;;11.6;18.6;0.6;194.3
18.08.2006;100.1;5.9;0.3;0.15;;;;6.2;18.6;25.0;274.4
19.08.2006;97.0;7.3;0.7;0.17;11.7;;;8.0;16.9;1.1;135.7
20.08.2006;86.4;5.1;0.3;0.14;10.1;;;5.4;17.3;0.3;142.6
21.08.2006;102.4;5.8;0.3;0.14;8.3;;;6.4;17.2;0.0;231.2
22.08.2006;81.1;5.9;0.3;0.14;6.7;;;6.3;17.4;0.8;192.9
23.08.2006;106.5;10.1;0.5;0.17;12.1;;;14.1;17.0;0.0;261.4
24.08.2006;77.0;11.3;0.4;0.17;14.8;;;13.5;15.2;1.0;90.0
25.08.2006;95.6;8.9;0.4;0.17;12.1;;;10.3;14.6;0.0;194.6
26.08.2006;91.8;6.9;0.4;0.16;10.3;;;7.7;13.8;6.3;144.4
27.08.2006;70.8;4.4;0.2;0.13;7.0;;;4.7;15.2;0.4;118.0
28.08.2006;68.7;10.9;0.3;0.16;9.8;;;12.1;13.7;11.7;45.7
29.08.2006;71.7;7.6;0.3;0.15;9.3;;;8.7;12.0;4.7;80.5
30.08.2006;75.0;6.5;0.3;0.15;7.4;;;7.1;11.9;1.8;144.5
31.08.2006;95.2;8.7;0.5;0.18;12.0;;;13.2;12.8;0.0;251.6
01.09.2006;124.2;12.9;0.9;0.25;16.6;;;16.4;15.1;0.0;244.1
02.09.2006;107.8;11.2;1.3;0.23;18.2;;;12.5;17.2;0.0;120.2
03.09.2006;91.5;7.3;1.1;0.17;17.2;;;7.7;21.2;0.0;166.1
04.09.2006;77.7;7.0;0.4;0.13;9.3;;;8.9;21.8;0.0;226.7
05.09.2006;96.0;10.3;0.8;0.16;13.2;;;16.2;20.7;0.0;228.4
06.09.2006;67.2;18.1;0.6;0.24;28.6;;;23.3;18.2;0.0;97.4
07.09.2006;117.0;12.6;0.6;0.25;29.0;;;17.5;20.8;0.0;204.6
08.09.2006;85.7;9.4;0.5;0.16;21.6;;;10.6;17.1;0.0;206.8
09.09.2006;96.2;9.5;0.9;0.18;18.4;;;10.1;15.7;0.0;192.7
10.09.2006;95.9;11.2;0.9;0.24;28.7;;;12.1;17.5;0.0;134.2
11.09.2006;90.2;13.2;0.4;0.19;20.9;;;14.8;18.6;0.0;146.7
12.09.2006;90.6;13.4;0.5;0.18;24.0;;;15.8;17.6;0.0;134.2
13.09.2006;130.7;13.9;0.8;0.30;31.0;;;17.3;18.1;0.0;199.3
14.09.2006;65.7;21.4;0.6;0.28;40.8;;;26.7;17.0;0.0;54.5
15.09.2006;95.9;17.5;0.4;0.26;30.2;;;21.2;16.7;0.0;94.4
16.09.2006;95.4;11.3;0.2;0.20;15.4;;;12.2;16.4;0.0;147.3
17.09.2006;76.5;7.9;0.1;0.19;12.8;;;8.2;15.0;27.2;17.2
18.09.2006;79.2;8.6;0.1;0.19;16.5;;;8.9;15.1;13.1;70.1
19.09.2006;96.0;10.6;0.2;0.22;16.0;;;12.3;16.0;0.0;202.3
20.09.2006;94.2;12.3;0.4;0.21;18.7;;;20.4;14.9;0.0;203.4
21.09.2006;105.6;14.4;0.4;0.26;23.2;;;23.4;15.3;0.0;208.5
22.09.2006;112.7;17.0;0.5;0.29;27.4;;;22.5;16.5;0.0;187.6
23.09.2006;96.9;14.4;0.7;0.34;35.4;;;15.9;17.5;0.0;123.6
24.09.2006;92.1;11.1;0.5;0.29;36.3;;;11.9;18.1;0.1;110.4
25.09.2006;58.1;14.7;0.2;0.17;15.1;;;15.4;13.7;18.2;21.2
26.09.2006;69.6;10.5;0.2;0.16;8.5;;;11.0;13.5;4.5;99.4
27.09.2006;68.2;12.7;0.5;0.20;12.7;;;14.0;14.2;0.0;110.6
28.09.2006;85.7;12.5;0.5;0.28;19.6;;;18.2;13.8;0.0;146.4
29.09.2006;96.4;17.3;0.8;0.30;26.0;;;24.0;15.4;0.0;167.4
30.09.2006;92.6;10.1;0.4;0.21;20.1;;;10.6;16.6;3.6;133.0
01.10.2006;65.7;8.3;0.3;0.19;9.4;;;8.7;15.5;30.1;23.5
02.10.2006;76.0;10.9;0.3;0.16;16.9;;;14.1;17.5;0.7;110.8
03.10.2006;76.8;7.3;0.4;0.14;12.7;;;7.7;15.7;12.8;49.5
04.10.2006;80.0;9.8;0.3;0.16;7.6;;;11.0;10.7;1.2;129.0
05.10.2006;85.1;11.0;0.4;0.17;8.6;;;14.5;10.9;0.0;142.4
06.10.2006;71.9;13.3;0.7;0.18;12.1;;;14.4;12.6;0.0;140.4
07.10.2006;77.6;6.8;0.4;0.18;10.0;;;7.1;12.6;8.4;126.9
08.10.2006;72.6;8.1;0.6;0.20;11.1;;;9.3;9.2;0.0;171.3
09.10.2006;51.3;16.2;0.5;0.26;17.0;;;22.3;10.5;0.0;137.5
10.10.2006;55.3;20.6;0.5;0.29;24.5;;;27.3;11.4;0.0;131.9
11.10.2006;40.8;22.2;0.6;0.35;26.3;;;30.6;11.8;0.0;106.3
12.10.2006;80.3;21.1;0.6;0.36;34.4;;;28.7;12.7;0.0;146.2
13.10.2006;79.3;20.1;0.5;0.31;34.8;;;29.2;12.4;0.0;77.7
14.10.2006;57.4;19.2;0.4;0.30;43.3;;;21.0;13.2;0.0;75.5
15.10.2006;65.1;16.2;0.4;0.30;41.3;;;17.2;12.0;0.3;85.2
16.10.2006;38.7;20.4;0.4;0.28;34.7;;;21.6;10.3;0.0;24.2
17.10.2006;48.2;23.4;0.5;0.29;33.7;;;29.3;11.0;0.0;128.3
18.10.2006;38.3;25.3;0.5;0.31;36.7;;;31.4;10.0;0.0;75.5
19.10.2006;41.2;26.3;0.5;0.35;33.4;;;38.3;11.4;1.3;56.8
20.10.2006;71.5;18.9;0.4;0.31;18.5;;;23.7;13.4;0.2;113.1
21.10.2006;80.3;11.3;0.2;0.21;13.0;;;11.8;14.3;2.3;106.9
22.10.2006;68.2;12.3;0.4;0.22;19.2;;;13.9;13.0;0.1;122.9
23.10.2006;34.9;19.6;0.2;0.22;17.3;;;22.1;13.5;11.0;48.4
24.10.2006;81.4;10.4;0.2;0.17;10.3;;;10.9;14.1;9.8;104.9
25.10.2006;52.3;19.0;0.5;0.26;16.7;;;25.6;10.2;0.0;106.6
26.10.2006;21.0;22.7;0.8;0.40;22.7;;;50.5;10.4;0.0;104.9
27.10.2006;36.5;23.3;0.7;0.37;32.6;;;38.2;13.4;0.0;107.8
28.10.2006;46.9;15.3;0.3;0.26;26.5;;;17.8;14.0;0.0;92.0
29.10.2006;70.1;10.3;0.1;0.22;11.4;;;10.8;13.6;1.1;24.9
30.10.2006;59.3;16.2;0.1;0.24;11.8;;;18.1;11.0;0.1;76.5
31.10.2006;62.8;18.5;0.6;0.25;19.2;;;24.6;11.8;0.0;66.2
01.11.2006;73.9;9.1;0.3;0.18;10.7;;;9.4;8.8;0.0;46.3
02.11.2006;74.0;13.4;0.6;0.23;15.2;;;14.4;2.0;0.0;121.7
03.11.2006;78.9;18.3;1.0;0.24;14.6;;;26.1;1.2;0.0;119.1
04.11.2006;73.3;19.6;1.2;0.33;20.7;;;22.4;1.9;0.0;114.1
05.11.2006;67.0;18.3;1.0;0.35;28.3;;;20.3;1.5;0.0;96.6
06.11.2006;44.3;29.3;1.4;0.39;30.5;;;45.9;2.3;0.0;93.3
07.11.2006;36.7;39.2;1.5;0.45;41.8;;;58.6;4.3;0.0;99.0
08.11.2006;88.8;23.1;1.0;0.31;30.2;;;27.6;7.9;0.0;83.2
09.11.2006;54.1;22.9;0.7;0.29;22.1;;;26.6;9.9;0.8;28.5
10.11.2006;44.9;21.0;0.4;0.28;20.9;;;25.6;5.5;0.0;83.9
11.11.2006;71.9;14.7;0.6;0.22;16.7;;;17.0;7.3;0.5;30.6
12.11.2006;74.2;4.9;0.1;0.15;6.9;;;5.0;8.8;0.3;54.9
13.11.2006;63.5;14.1;0.3;0.19;11.5;;;15.2;7.3;1.3;37.9
14.11.2006;45.2;20.6;0.5;0.25;14.4;;;28.4;10.2;0.7;77.2
15.11.2006;15.9;25.7;0.1;0.34;16.2;;;39.0;6.6;0.3;35.5
16.11.2006;7.5;22.9;0.8;0.51;24.1;;;76.6;5.2;0.0;52.4
17.11.2006;64.9;22.7;0.6;0.42;24.0;;;52.4;9.5;2.7;21.7
18.11.2006;73.4;11.3;0.1;0.23;12.4;;;12.3;9.4;0.9;84.8
19.11.2006;72.5;9.8;0.3;0.23;9.2;;;11.4;5.3;9.3;34.8
20.11.2006;67.3;15.4;0.2;0.21;8.6;;;18.5;5.3;0.0;72.0
21.11.2006;59.6;13.4;0.2;0.20;7.6;;;14.1;7.0;6.5;21.7
22.11.2006;81.7;11.7;0.1;0.20;8.6;;;12.2;4.5;0.7;76.9
23.11.2006;54.5;16.1;0.7;0.24;10.5;;;17.1;8.2;0.0;40.3
24.11.2006;49.1;21.0;0.6;0.31;19.5;;;29.5;8.5;0.1;56.2
25.11.2006;22.3;23.3;1.3;0.55;28.9;;;40.9;8.0;0.0;59.9
26.11.2006;25.6;17.4;0.9;0.43;32.9;;;23.5;7.5;0.0;58.3
27.11.2006;10.7;18.7;0.4;0.47;23.4;;;48.3;4.9;0.0;38.2
28.11.2006;4.9;24.9;0.4;0.52;21.1;;;61.3;2.7;0.0;30.8
29.11.2006;52.8;30.1;0.8;0.53;25.6;;;81.5;6.9;8.8;16.0
30.11.2006;48.8;26.7;0.4;0.36;17.4;;;35.5;8.1;0.0;29.6
01.12.2006;33.8;21.9;0.4;0.40;27.5;;;31.4;5.5;0.0;60.3
02.12.2006;23.3;23.7;0.3;0.37;32.1;;;29.4;3.5;0.8;32.1
03.12.2006;74.6;15.8;0.5;0.31;27.9;;;21.1;8.3;1.9;60.9
04.12.2006;75.5;8.0;0.1;0.17;5.3;;;8.4;10.2;5.3;31.1
05.12.2006;59.8;19.6;0.3;0.35;17.4;;;22.8;11.3;0.9;50.1
06.12.2006;;20.4;0.2;0.29;13.2;;;23.9;6.9;24.2;7.8
07.12.2006;57.8;18.0;0.2;0.24;12.1;;;21.0;4.8;0.8;48.7
08.12.2006;75.0;16.8;0.8;0.29;12.9;;;28.3;5.5;19.4;20.1
09.12.2006;67.9;10.0;0.2;0.22;8.5;;;10.3;3.8;7.2;11.8
10.12.2006;61.2;10.1;0.3;0.28;13.1;;;11.2;2.4;0.0;59.4
11.12.2006;51.9;24.0;0.7;0.29;13.2;;;28.6;1.0;0.0;50.4
12.12.2006;37.7;31.1;1.3;0.37;20.6;;;39.4;3.1;0.0;28.0
13.12.2006;29.7;31.1;1.3;0.43;23.4;;;51.2;-0.2;0.0;67.6
14.12.2006;15.1;33.6;1.3;0.56;35.6;;;80.1;-1.0;0.0;64.7
15.12.2006;10.1;34.8;1.3;0.64;27.2;;;84.4;-2.8;0.0;35.1
16.12.2006;12.8;35.3;1.3;0.68;30.9;;;75.8;-1.2;0.2;40.6
17.12.2006;41.2;26.2;1.8;0.53;28.7;;;41.9;4.6;2.1;24.0
18.12.2006;69.0;12.8;0.7;0.23;13.5;;;14.2;1.9;0.0;63.9
19.12.2006;54.5;13.9;1.1;0.22;17.6;;;14.7;1.1;0.0;18.7
20.12.2006;56.7;17.0;1.2;0.26;27.2;;;18.2;-0.8;0.0;27.9
21.12.2006;39.9;24.6;1.5;0.30;30.0;;;27.6;-0.4;0.0;66.0
22.12.2006;36.7;23.0;1.0;0.35;28.4;;;25.1;0.6;0.0;18.9
23.12.2006;26.1;25.6;0.7;0.36;43.1;;;27.9;-1.0;0.0;23.1
24.12.2006;21.4;26.0;0.6;0.40;48.2;;;28.1;-2.2;0.0;16.6
25.12.2006;23.6;22.5;0.5;0.38;38.6;;;24.1;-1.7;0.0;12.6
26.12.2006;26.3;17.9;0.6;0.35;33.3;;;19.2;-1.6;0.0;18.5
27.12.2006;;27.1;0.6;0.46;40.7;;;34.4;-2.3;0.0;29.2
28.12.2006;;32.3;0.6;0.46;22.9;;;40.9;-2.8;0.0;23.6
29.12.2006;;33.2;0.7;0.57;26.1;;;51.8;-4.2;0.0;26.8
30.12.2006;;29.1;1.2;0.55;27.7;;;44.3;0.3;0.1;40.9
31.12.2006;;11.0;1.5;0.21;13.9;;;11.7;9.5;0.4;57.0
01.01.2007;;6.6;0.8;0.18;8.0;;;6.8;8.4;20.9;7.9
02.01.2007;;4.6;0.3;0.17;4.4;;;4.7;3.5;6.0;20.0
03.01.2007;;13.3;0.5;0.23;11.1;;;14.1;3.6;1.6;50.5
